text_tok	label	rus_entity	textID
mask = справедливая россия входит в состав системной или лояльной оппозиции . участие справедливороссов в демонстрациях затрудняет попытки кремля изобразить протестное движение состоящим из маргинальных экстремистов , зависящих от западных денег , - утверждает автор статьи .	0	mask	1646
mask = в отличие от активистки pussy riot нади толоконниковой , гудков - плохой объект для первых страниц международной прессы . стокилограммовый мужчина харизматичен примерно в той же степени , что старинный шкаф в деревенском стиле . однако случай полковника кгб гудкова показывает , что кремль теряет опору среды , некогда поддерживавшей его , - пишет автор . - для кремля это проблема , потому что критиков типа гудкова , в отличие от либеральных оппозиционеров и правозащитников , нельзя просто оклеветать как послушных пособников олигархов или иностранных агентов . до того как встать на сторону оппозиции , гудков тщетно призывал к реформам сверху . он поддерживал медведева и пытался возглавить движение россия , вперед ! , но минюст отказался регистрировать новую партию , а медведев разочаровал реформаторов . по словам гудкова , это напомнило ему конец ссср , поскольку тогда все замечания критиков были проигнорированы , а крах системы явился неожиданностью для всех , кроме тех , кто анализировал ситуацию , заключает обозреватель . окончательное голосование по вопросу о лишении геннадия гудкова депутатского мандата ожидается в пятницу , сообщает the wall street journal . это исключение из парламента будет первым более чем за десятилетие и наступит за день до того , как гудков присоединится к антикремлевским демонстрантам во время очередного митинга протеста в москве . прокремлевские депутаты отрицают какие-либо политические мотивы исключения гудкова , утверждая , что они преданы делу борьбы с коррупцией в законодательных органах . 56-летний гудков - один из немногих членов парламента , активно поддерживающих волну демонстраций , которая поднялась прошлой зимой , часто выступавший на митингах и использовавший свой депутатский статус , чтобы заступаться за протестующих перед полицией , - продолжает обозреватель , поясняя , что в случае исключения гудкова из думы его кресло перейдет другому члену его партии .	0	mask	1647
mask = мы приобрели игроков на абсолютно приемлемых условиях , ни за кого не переплачивали . надеюсь , что купленные игроки лишь прибавят в цене . завершим ли мы сезон с отрицательным балансом ? боюсь , что этого не избежать , - сказал ярхов .	0	mask	1648
mask = хочу заверить вас в том , что украинские самолеты и корабли , которые могут использоваться для эвакуации людей из горячих точек , всегда находятся в распоряжении тех , кто нуждается в помощи , независимо от их гражданства , - заявил он , выступая в среду перед генассамблеей оон .	0	mask	1649
mask = большая проблема в том , что мы , бразильцы , плохо планируем , а трафик станет более управляемым , если мы начнем поиски долгосрочных решений , - полагает профессор .	0	mask	1650
mask = сегодня между регионами идет конкуренция , причем страшная , за инвесторов . нет ни одного губернатора , руководителя региона , который отталкивал или морщился при их появлении . каждый пытается создать у себя идеальную среду для того , чтобы инвестор пришел . но зачастую этого не позволяет ряд федеральных структур , - посетовал президент башкортостана , - поэтому для нас , руководителей регионов , конечно , главная мотивация в работе создание безбарьерной среды , среды , позволяющей приходить инвестору .	0	mask	1651
mask = я рад , что мы находим точки соприкосновения в плане использования углеводородного сырья . экспортная составляющая , безусловно , важна , но россия - нефтегазовая держава и для укрепления позиций нужно у себя на внутреннем рынке создать все условия для эффективного использования ресурсов . нужно создать новые рабочие места и максимально использовать наш нефтехимический опыт , развивать мощности . не только сырье поставлять , но и готовую продукцию производить в этом дополнительная подушка безопасности для россии , - отметил д . кобылкин .	0	mask	1652
mask = рынок уже сильно вырос как на ожиданиях qe , так и на общем оптимистическом настрое инвесторов . мировая экономика просто купается в ликвидности : и федрезерв , и ецб , и банк англии , и это , конечно , влияет на рынки . но даже если мы не услышим от бернанке обещания qe на этой неделе , не думаю , что это станет катастрофой , значит , это событие просто отложится на период после выборов , скорее всего , на декабрь , - сообщил в эфире bloomberg tv советник по глобальной стратегии pimco ричард кларида .	0	mask	1653
mask = я вообще не понимаю почему такой ажиотаж вокруг этого танца , я не считаю его вульгарным . это был художественный образ , который на мой взгляд был не плохо исполнен . вообще я сама хореограф и преподаю уроки в спортивной секции . я не работаю в каких-либо кабаре или шоу-балетах и уж тем более стриптизершей в ночных клубах , как многие пишут . если люди не понимают эстетики красивого танца , значит это их проблема , - заявил корзинова .	0	mask	1654
mask = слухи о том , что я собираюсь завершить карьеру , имеют под собой основания . на сегодняшний день , несмотря на то , что я выгляжу и чувствую себя прекрасно , если посмотреть в паспорт , то мне уже 41 год , - рассуждает кличко-старший .	0	mask	1655
mask = мы решили создать всероссийский общественный совет по развитию гражданского общества и правам человека , чтобы объединить всех , кто хочет работать на благо россиян , защищать их права , которые повсеместно нарушаются , - сообщил он журналистам на пресс-конференции .	0	mask	1656
mask = тот , кто сейчас успеет продать валюту , тот заработает тот , кто купит валюту , - потеряет . ситуация продолжится еще буквально 2-3 дня , - сообщил вице-премьер , уверяя , что курсовая проблема не стоит выеденного яйца .	0	mask	1657
mask = вы объясните людям , что мы не пойдем ни на какую девальвацию . нет такой необходимости сегодня девальвировать национальную валюту . мы сегодня не сдерживаем курс . какой складывается , такой складывается . я это председателю нацбанка сказал при назначении и постоянно контролирую , - сказал лукашенко .	0	mask	1658
mask = я всегда был плохим парнем , который хотел бы стать хорошим , но я не знал , как это сделать , так как был слишком сконцентрирован на том , чтобы быть плохим , - сказал тайсон .	0	mask	1659
mask = считаю необходимым консолидировать усилия федеральных органов исполнительной власти и государственной власти санкт-петербурга , правоохранительных органов , направленные на прекращение нарушений действующего законодательства в тк народный путем запрета на осуществление деятельности ни конкретных юридических лиц , а объекта в целом , - говорится в обращении руководителя роспотребнадзора по санкт-петербургу .	0	mask	1660
mask = мы были счастливы увидеть улучшение в состоянии пациентов в ходе исследования на людях после того как протокол лечения был изменен . врачи , работающие с этим синдромом , сегодня имеют весьма ограниченный и долгодействующий набор средств , и мы надеемся , что наше открытие предоставит эффективный метод лечения , - сказал доктор кох .	0	mask	1661
mask = психологи окажут помощь пострадавшим , а также родным и близким погибших , - подчеркнули в пресс-службе ведомства .	0	mask	1662
mask = из всего этого следует такой вывод : губернатор ромни , похоже , склонен к тому , чтобы сначала стрелять , а потом целиться . но один из уроков , которые я усвоил за время своего президентства - что так вести себя нельзя , что заявления должны подкрепляться фактами , и что прежде чем делать их , необходимо продумывать последствия , - сказал обама в интервью телеканалу cbs .	0	mask	1663
mask = ситуация разрядилась таким образом : подписано соглашение между собственником завода , трудовым коллективом в лице профсоюза и губернатором ( губернатор подписал ) , по которому никого увольнять не будут , - сказал белоусов на встрече с президентом рф владимиром путиным .	0	mask	1664
mask = организация femen никогда не платит активисткам за акции , все участницы движения принимают участие в протестах на добровольных и идеологических основаниях , - говорится в пресс-релизе движения в ответ на журналистское расследование деятельности femen исток , проведенное сотрудницей телеканалом 1 1 , пишет интерфакс-украина .	0	mask	1665
mask = я очень уважаю аршавина . о нем часто распространяют неверную информацию , говоря о том , что его не волнует его нынешнее положение . это отнюдь не так . он на 200 процентов профессионал , и он много тренируются каждый день . на данный момент он является жертвой высокого уровня конкуренции в составе , при этом он имеет большой авторитет в раздевалке , и особенно среди персонала , - заявил венгер .	0	mask	1666
mask = это ( решение кс ) удар по жесткой позиции , которую занимают левые , это удар по позиции зеленых . предвыборная борьба в германии фактически начинается . и , соответственно , сегодняшнее решение суда - это плюс христианским демократам и их партнерам по хсс ( христианско-социальный союз , в блоке с которым возглавляемый ангелой меркель хдс традиционно участвует в выборах ) , - отметил собеседник агентства .	0	mask	1667
mask = но если бы я придумал это как проект , я был бы горд , - добавил опальный олигарх .	0	mask	1668
mask = для нашей группы речь шла , скорее , не о семи минутах ( продолжительность сложной процедуры посадки curiosity - ред . ) ужаса , а о 30 днях , потому что мы до последнего времени не знали , работает ли наш инструмент ... но все оказалось очень хорошо , - сказал эджетт .	0	mask	1669
mask = когда есть воля , настоящая воля , чтобы найти общую дорогу , процесс упрощается неимоверно . конфликт , который обескровливал страну почти полвека , сейчас обречен на исчезновение , - сказал президент колумбии .	0	mask	1670
mask = завезти на нашу территорию ( этот вирус ) можно . но мы для того и существуем , чтобы этого не произошло , - подчеркнул г . онищенко на пресс-конференции в центральном офисе интерфакса .	0	mask	1671
mask = пока их немного , но им еще предстоит большой путь , - добавил он . менеджмент rim сообщил , что предложил разработчикам льготные условия , чтобы получить приложения для blackberry 10 , в т . ч . помощь в маркетинговых кампаниях и техническую поддержку от разработчиков rim , а также денежные стимулы . руководство компании предупредило крупных разработчиков , что может оказать им финансовую поддержку для создания приложений для blackberry 10 , сообщил информированный источник . если партнер считает , что это сопряжено со слишком большим риском , мы поможем ему уменьшить этот риск , - заявил вице-президент rim по развитию бизнеса мартин маллек . он также подчеркнул , что rim активно работает над установлением отношений с компаниями , которые создают или рассматривают возможность создания приложений для blackberry .	0	mask	1672
mask = если партнер считает , что это сопряжено со слишком большим риском , мы поможем ему уменьшить этот риск , - заявил вице-президент rim по развитию бизнеса мартин маллек . он также подчеркнул , что rim активно работает над установлением отношений с компаниями , которые создают или рассматривают возможность создания приложений для blackberry .	0	mask	1673
mask = можно сказать , что от этого выиграют потребители , но нашим металлургам есть о чем задуматься , - добавил он .	0	mask	1674
mask = думаю , что депутаты нашего комитета должны встретиться с президентом приднестровья евгением шевчуком и обсудить его видение развития сотрудничества с россией и того крена , который наблюдается в сторону евросоюза . мы могли бы повлиять на то , чтобы этот крен пошел в обратную сторону - в сторону россии , - отметил слуцкий .	0	mask	1675
mask = мы не режем выступления кандидатов . есть конкретные требования избирательного кодекса , статьи 47, 75 и 155 . есть решения цик и наблюдательного совета , которые должны соблюдаться и кандидатами , и сми . для подавляющего большинства кандидатов это все очевидно и понятно . но отдельные , создается впечатление , сознательно делают вид , что эти правила к ним не относятся , - сказал он .	0	mask	1676
mask = причина такой щедрости заключается в одном : страна понимает , что ее позиции в регионе крайне слабы , и единственное , чем она может привлечь к себе внимание , - это роскошь , - считает директор московского центра исследований постиндустриального общества владислав иноземцев .	0	mask	1677
mask = много сейчас идет разговоров , не знаю , от кого , по поводу девальвации , деноминации и так далее . но сам проект бюджета , вы видите , в триллионах нынешних рублей , и мы там не предусматриваем никакой девальвации и тем более деноминации , - отметил президент .	0	mask	1678
mask = сложность для двфу заключается в том , что qs собирает данные за три года . если бы объединенный университет имел трехлетнюю историю , мы могли бы рассчитывать и на более высокое место , - цитируются в сообщении университета его слова .	0	mask	1679
mask = пока из объектов ( в калининграде ) ничего нет . у нас достойный болельщик , у нас любят футбол . мы в самом выгодном географическом положении . построить-то мы построим все к чемпионату мира , но вопрос еще в том , чтобы это все работало после окончания чемпионата , - заметил чепель .	0	mask	1680
mask = мы осуждаем российскую агрессию в абхазии и южной осетии . мы будем бороться за то , чтобы для грузии стало доступно оборонительное оружие и власти грузии имели возможность защищать свой народ . мы выступаем за проведение свободных и справедливых выборов , которые будут способствовать продвижению грузии на пути к дальнейшей демократизации и благополучию , - сказал либерман .	0	mask	1681
mask = впереди очень много интересной и напряженной работы . еще год назад обучающие центры были разобщены , о существенном сотрудничестве не шло и речи . сейчас подобные проблемы преодолеваются и идеи развития симуляционного обучения находят поддержку не только в медицинском сообществе , но и на государственном уровне , - пояснил колыш .	0	mask	1682
mask = появление законопроекта о борьбе с так называемым святотатством отражает попытки государства дополнительно опереться на легитимность религиозных общин , солидаризировавшись с тезисом , что они являются объектом некой агрессии . наметившаяся с начала года тенденция компенсировать проблемы власти путем альянса с православием и исламом набирает обороты , - заявил эксперт русской службе би-би-си .	0	mask	1683
mask = заявление не только осуждает эти явления , но и предлагает с ними бороться - с помощью усиления ответственности и неотвратимости наказания за такие поступки . вслед за этим в госдуму будут внесены соответствующие поправки в уголовное и административное законодательство , - сообщили изданию источник в руководстве госдумы и член фракции кпрф .	0	mask	1684
mask = делегация призвала государственные органы и участников выборов воздерживаться от злоупотребления административным ресурсом , а также частными средствами , с целью манипулирования избирательным процессом и искажения волеизъявления народа . она призвала политиков попробовать заниматься решением проблем , а также поставить общественные интересы выше своих собственных , чтобы принять меры для преодоления существенного недоверия значительного количества избирателей к политическим процессам и институтам , - говорится в заявлении .	0	mask	1685
mask = многим российским клиентам не хватает ликвидности на российской бирже , и им интересно работать на международных рынках . им придется привыкать к новой торговой платформе . прямых убытков у клиента не должно быть , может идти речь о какой-то недополученной прибыли , - рассказал он .	0	mask	1686
mask = экипажи судов , работающих в том районе , экипажи о необходимости внимательно следить за акваторией и в случае обнаружения каких-либо подозрительных предметов сообщать об этом . к попутным поискам пропавших моряков привлечены и жители прибрежных поселков , рыбаки , охотники . они знают о том , что надо осматривать береговую линию , - уточнила ю . ананьева .	0	mask	1687
mask = в результате мы имеем перекошенную географию расположения розничных рынков : где-то пусто , а где-то густо . вносятся поправки , которые предусматривают утверждение порядка формирования плана организации розничных рынков , - уточнила семенова .	0	mask	1688
mask = мы по-прежнему предсказываем рост мировой экономики , однако он будет не таким сильным , как мы считали ранее , - сообщила госпожа лагард .	0	mask	1689
mask = уже около года курс валют практически стоит на месте . для импортеров это неплохо , однако возросла нагрузка на экспортеров и платежный баланс страны , - считает эксперт .	0	mask	1690
mask = к тем , которые пока еще носят майки с номером 5 ( с которым идет на выборы правящая партия ) , хочу обратиться разделяете ли вы ту идеологию и все то , что происходило в глданской тюрьме ?!... я давал много разумных советов михаилу саакашвили , и сейчас советую отказаться от своей идеологии и уйти в отставку , - заявил иванишвили .	0	mask	1691
mask = в танце стала больше включать песен и брать за это чуть больше денег . так постепенно минимизировала танцы до одного , а песен увеличила до трех-четырех . конечно , большинству больше нравится как я танцую , чем как пою . но мужчинам вообще не интересно , что я пою . им интереснее как я выгляжу . но очень странно , но 70 моих клиентов - девушки , - подчеркнула певица .	0	mask	1692
mask = несколько недель назад я даже не мог самостоятельно завязать шнурки . я мог делать не так много вещей . не мог приготовить себе еду или открыть бутылку сока . мой лучший друг и отец все время были рядом , - рассказал ирвинг .	0	mask	1693
mask = в ответ на все звонки , смс , комментарии , сделанные со вчерашнего дня , отвечаю - несмотря на то , что принятое вчера решение об освещении выборов намного отличается от того варианта , принять который желала власть , выполняю свое обещание и снимаю свою кандидатуру . надеюсь , что хдд сделает разъяснения , почему поддержали его , так как я убежденно утверждала , что наши не примут участия в голосовании , - пишет григолия .	0	mask	1694
mask = движение femen давно заполучило мировое гражданство , что позволяет нам снисходительно относиться к глупым решениям родных чиновников , - отреагировали они .	0	mask	1695
mask = цель деятельности объединения , в части цель объединения женщин в защиту своих прав и в борьбе против дискриминации женщины в обществе , может восприниматься как призывающая к нарушению общественного порядка или прав и свобод других людей , - цитируют девушки ответ украинского ведомства на свой запрос .	0	mask	1696
mask = мы не собираемся ничего жечь или ломать . сотрудники посольства сша обратились в мвд кыргызстана с просьбой предоставить им защиту . но этого не потребуется . у нас мирный митинг мы добились , чего хотели : в кыргызстане фильм невинность мусульман признан экстремисткой лентой , - заключил депутат .	0	mask	1697
mask = израиль имеет горькие воспоминания о конфронтации с региональными союзниками исламской республики во время войн последнего десятилетия , - подчеркнул бригадный генералхоссейн саламив интервью , опубликованном на официальном сайте ксир sepah news . по его словам иран достиг такого уровня обороноспособности , что нападение на него уже не стоит в политической повестке дня сверхдержав .	0	mask	1698
mask = если такие статьи введут , то мы вручим мвд и следствию несвойственные им функции - борьбу с реальной преступностью , а не влезание в дела частного бизнеса . инициатива очень здравая и хорошая , но вряд ли он ( законопроект ) пройдет , - полагает коблев .	0	mask	1699
mask = я слышал , что вас уволили . и что я невольно стал виновником этого события . я хочу выразить свое сожаление . вообще все , что я делаю в этой области , не должно иметь никакого отношения к политике . но для человека в моем положении очень тяжело ... , - сказал президент , после чего пригласил собеседницу в кремль .	0	mask	1700
mask = инициатива позитивная , но если в россии к подобным телодвижениям своих соседей будут относиться так , как сейчас - практически игнорируя происходящее и считая , что только при помощи нефти и газа можно заставить прийти к некому союзу , то ни к чему серьезному она не приведет . тем более , что данная инициатива продвигается украинской оппозицией , которая негативно относится к виктору януковичу , с которым кремль пока дружит . поэтому вся эта история так и будет оставаться инициативой , пока в кремле не решат использовать импульс снизу , чтобы заставить верхи быть более сговорчивыми , - заявил радов .	0	mask	1701
mask = у нас была проблема подключения к сети ( network connectivity issue ) в одном из наших центров обработки данных вчера , 20 сентября , в результате чего предоставление некоторых сервисов было прервано в период с 16.05 до 19.40 gmt . предоставление всех услуг было полностью восстановлено , операции проходят в обычном режиме , - сказала риа новости , находящаяся в ирландии , представитель отдела по связям со сми компании sita бренда флинтер ( brenda flinter ) .	0	mask	1702
mask = войско еще перегружено несвойственными ему задачами ... поэтому оптимизация состава и численности вооруженных сил , прежде всего , направлена на то , чтобы оставить в строю максимальную часть носителей боевого потенциала , - говорит он .	0	mask	1703
mask = у нас нет лишних людей . наоборот - есть огромный некомплект в боевых подразделениях . поэтому место найдется всем , - обещает талалай .	0	mask	1704
mask = если потом выяснится , что дело возбудили незаконно , а человек был в условиях лишения свободы , в условиях ограничения его конституционных прав , то за это должна быть более строгая ответственность . это будет более эффективной мерой и , возможно , будет останавливать силовиков , - полагает он .	0	mask	1705
mask = я потерял сына несколько лет назад , и у меня было немало времени подумать о пенсии . я получил большую поддержку от различных людей , поклонников , семьи и решил , что вернусь к работе , - отметил обладатель премии золотой глобус за лучшую мужскую роль в комедии достать коротышку .	0	mask	1706
mask = во-первых , никогда не было таких высоких цен на билеты . во-вторых , была возможность свободно передвигаться в европейские государства . в-третьих , налоги , которые платила авиакомпания , попадали в региональный и муниципальный бюджеты , - отметил губернатор .	0	mask	1707
mask = за счет поставок дополнительных партий сахалинского спг мы прожили достаточно успешно все время с момента катастрофы , практически без временных отключений электроэнергии в стране , - подчеркнул министр экономики , торговли и промышленности японии хисаеши андо на международной конференции нефть и газ сахалина .	0	mask	1708
mask = мы не можем позволить , чтобы этот рост продолжался , а для этого нужно изменить стратегию : я предлагаю выработать национальную стратегию по снижению уровня насилия , которая должна быть эффективной на всех уровнях власти , главная же ответственность здесь будет возложена на федеральное правительство , - сказал избранный президент .	0	mask	1709
mask = эта школа воспитала героя россии сергея самойлова , который погиб во время военного конфликта в чечне . и теперь школа носит его имя , сохраняя память о подвиге юного псковича , и ставя его в пример всем ученикам , - сказала она .	0	mask	1710
mask = как президент страны , которая стала домом для миллионов выходцев из сирии , я призываю стороны конфликта сложить оружие и присоединиться к усилиям по мирному урегулированию , которые ведет совместный специальный представитель оон и лиги арабских государств , - отметила руссеф .	0	mask	1711
mask = внедрение передовых технологий и строгое соблюдение требований агротехники позволили земледельцам региона собрать достаточно высокий урожай , несмотря на неблагоприятные погодные условия нынешней весны , - сказал риа новости губернатор олег королев , подводя итоги жатвы .	0	mask	1712
mask = цены растут , но мы так не падаем , как в 2008 и 2009 году . мы так уже не падаем . и два года украина потихоньку , медленно , но растет . и это тоже нельзя отрицать , - завершил он свое выступление под крики ганьба .	0	mask	1713
mask = вероятность аварии в этих суровых краях очень велика . единственный способ предотвратить катастрофу - запретить здесь любое бурение и создать вокруг северного полюса всемирный заповедник , превратив его в территорию мира и науки , - считает руководитель энергетического отдела гринпис в россии владимир чупров .	0	mask	1714
mask = сотрудники подразделений к министерства внутренних дел российской федерации совместно с другими правоохранительными органами реализуют комплекс мер , направленных на предотвращение подобных преступлений . например , в этом году была пресечена деятельность преступной группы , занимавшейся хищениями денежных средств с банковских счетов организаций с использованием вредоносного программного обеспечения . по предварительным данным , за полгода злоумышленники смогли заработать около 60 млн рублей , пострадали юридические лица практически всех регионов российской федерации , - отмечается в сообщении .	0	mask	1715
mask = работы по безопасному перезапуску идут полным ходом , мощность переработки на сегодняшний день составляет 264 тысячи баррелей в сутки . в ближайшие несколько дней мы нормализуем работу , - сказал он .	0	mask	1716
mask = не просто галочку поставить , а сделать федеральную программу , - пояснила идею матвиенко .	0	mask	1717
mask = полиция города уфы обнаружила похищенного мальчика в районе микрорайона инорс на остановке общественного транспорта и вернула маме . в настоящий момент жизни ребенка ничего не угрожает , - говорится в сообщении .	0	mask	1718
mask = в деревне ситниково взорвался бытовой газ в одноэтажном доме . при этом обрушилась часть конструкций . однако прибывшим на место спасателям удалось спасти из-под завалов четверых человек , - говорится в сообщении гу мчс рф по региону .	0	mask	1719
