text	label	rus_entity	text_tok	textID
"Мне плевать! ""Мегафон"" сказал, будущее зависит от меня!"	1	мегафон	мне плевать ! мегафон сказал , будущее зависит от меня !	5711
МТС захватывает госструктуры: МТС по итогам первого полугодия 2014 года увеличил число корпоративных кли... http://t.co/CJHnhbWpfx #news	0	мтс	мтс захватывает госструктуры : мтс по итогам первого полугодия 2014 года увеличил число корпоративных кли ...	5712
И с утра интернет от #Мегафон не тормозит совсем. Уж не знаю, с чем это связано.	1	мегафон	и с утра интернет от мегафон не тормозит совсем . уж не знаю , с чем это связано .	5713
МТС по итогам первого полугодия 2014 года увеличил число корпоративных клиентов на 35%. Приток абонентов в значительной мере обеспечили гос	1	мтс	мтс по итогам первого полугодия 2014 года увеличил число корпоративных клиентов на 35 . приток абонентов в значительной мере обеспечили гос	5714
Билайн удваивает общение	1	билайн	билайн удваивает общение	5715
628 ошибка мтс windows 7 http://t.co/FC43NmKYV4	-1	мтс	628 ошибка мтс windows 7	5716
http://t.co/lCJfQnXnWr скачать торрент база данных мтс	0	мтс	скачать торрент база данных мтс	5717
база теле2 скачать http://t.co/BvYBIMyQoW	0	теледва	база теледва скачать	5718
МТС захватывает госструктуры: МТС по итогам первого полугодия 2014 года увеличил число корпоративных кли... http://t.co/zREtsc1GDv #news	0	мтс	мтс захватывает госструктуры : мтс по итогам первого полугодия 2014 года увеличил число корпоративных кли ...	5719
Безлимит мегафон на телефон	0	мегафон	безлимит мегафон на телефон	5720
Роскомнадзор уличил ОАО «Мобильные ТелеСистемы» в нелегальной эксплуатации радиорелейной станции связи	-1	мтс	роскомнадзор уличил оао мтс в нелегальной эксплуатации радиорелейной станции связи	5721
"RT @borisovich_m2: УРАААА!!! 
МТС ЗАРАБОТАЛ ;)"	1	мтс	ураааа !!! мтс заработал )	5722
Ладно, еще 20 минут и позвоню в мтс	-1	мтс	ладно , еще 20 минут и позвоню в мтс	5723
RT @gl_krasnova: Безлимит мегафон на телефон http://t.co/HdoFS0Menk	0	мегафон	безлимит мегафон на телефон	5724
https://t.co/NiGmhtphll Как отключить видео портал билайн	0	билайн	как отключить видео портал билайн	5725
как по билайну запросить у друга единиц	0	билайн	как по билайн запросить у друга единиц	5726
@Beeline_RUS здравствуйте, у меня на бонусном балансе было много, бонусных балов и он исчезли, почему?	-1	билайн	билайн здравствуйте , у меня на бонусном балансе было много , бонусных балов и он исчезли , почему ?	5727
"а МТС продолжает ""кидать"" своих клиентов http://t.co/wIRG68sTkt через интернет"	-1	мтс	а мтс продолжает кидать своих клиентов через интернет	5728
Работал в МТС 1 год. Стал ругаться матом и почти спился, ибо нееехуй запрещать выражать свои эмоции клиенту!	-1	мтс	работал в мтс 1 год . стал ругаться матом и почти спился , ибо нееехуй запрещать выражать свои эмоции клиенту !	5729
Интернет на смартфонах стал на 60% популярнее #мегафон http://t.co/nVVUFKhWbZ	0	мегафон	интернет на смартфонах стал на 60 популярнее мегафон	5730
видео mts кодек http://t.co/0GpADqWjcn	0	мтс	видео мтс кодек	5731
#megafon #3G в #Сургут последнее время отваливается и переходит на #edge #iphone5	-1	мегафон	мегафон в последнее время отваливается и переходит на	5732
МТСБУ «кует бабло», пока на фронте горячо • Национальный антикоррупционный портал АНТИКОР http://t.co/Nmwkkm2RC3	0	мтс	мтс кует бабло , пока на фронте горячо национальный антикоррупционный портал антикор	5733
5 лет юзаю номер МТС, за это мне дали 30 бесплатных СМС. Пдзц какой царский подарок.	-1	мтс	5 лет юзаю номер мтс , за это мне дали 30 бесплатных смс . пдзц какой царский подарок .	5734
драйвера + для модема мегафон е352 http://t.co/xx5v2Qp4yf	0	мегафон	драйвера для модема мегафон е 352	5735
Абоненты МТС могут говорить за рубежом за счет собеседника	1	мтс	абоненты мтс могут говорить за рубежом за счет собеседника	5736
RT @dhdvm: СМИ: МТС планирует купить половину «Связного»	0	мтс	сми : мтс планирует купить половину связного	5737
Теперь и я опробую LTE от Билайна :) http://t.co/olpTnWyyZq	0	билайн	теперь и я опробую lte от билайн :)	5738
"Более 50 работ отправили хабаровчане для участия в проекте ""Поколение Маугли"". В рамках празднования Дня тигра МТС совместно с зоосадом &amp;qu"	0	мтс	более 50 работ отправили хабаровчане для участия в проекте поколение маугли . в рамках празднования дня тигра мтс совместно с зоосадом amp qu	5739
@MegaFonDV_Helр доброе утро, а я не просил ничего:)	0	мегафон	мегафон доброе утро , а я не просил ничего :)	5740
МТС захватывает госструктуры	0	мтс	мтс захватывает госструктуры	5741
RT @Whitelotoz: Старые тарифы «Мегафона» выросли в цене на 20 процентов	-1	мегафон	старые тарифы мегафон выросли в цене на 20 процентов	5742
скачать драйвер + для телефона мтс http://t.co/f4XPe6j7rI	0	мтс	скачать драйвер для телефона мтс	5743
"Проблему sms-спама планирует затронуть ""Билайн"" на Дальинфокоме-2014 во Владивостоке"	0	билайн	проблему sms-спама планирует затронуть билайн на дальинфокоме-2014 во владивостоке	5744
драйвер для 3g модема мтс http://t.co/sBDpTJU4d6	0	мтс	драйвер для 3 g модема мтс	5745
ФАС признала узбекских недругов МТС нарушителями российского закона http://t.co/Id4FAc1Vzd	0	мтс	фас признала узбекских недругов мтс нарушителями российского закона	5746
Как брать в долг на билайне http://t.co/QmSJoKRRPe	0	билайн	как брать в долг на билайн	5747
http://t.co/XobHTwJFqO скачать торрент база данных мтс	0	мтс	скачать торрент база данных мтс	5748
РОСТЕЛЕКОМ АБОНЕНТАМ ЭКОНОМИТЬ НА СВЯЗИ В ПУТЕШЕСТВИЯХ	1	ростелеком	ростелеком абонентам экономить на связи в путешествиях	5749
Zaletchikya Клиенты «Билайна» получили «Интернет на всё»	1	билайн	zaletchikya клиенты билайн получили интернет на вс	5750
Клиенты «Билайна» получили «Интернет на всё» http://t.co/qrtyKvFfSZ	1	билайн	клиенты билайн получили интернет на вс	5751
МТС объединит учреждения социальной защиты Норильска в единую сеть http://t.co/FxaWNMnUsO #CNews	1	мтс	мтс объединит учреждения социальной защиты норильска в единую сеть	5752
Создание совместного предприятия «Ростелекома» и Tele2 задерживается	0	теледва	создание совместного предприятия ростелеком и теледва задерживается	5753
Создание совместного предприятия «Ростелекома» и Tele2 задерживается	0	ростелеком	создание совместного предприятия ростелеком и теледва задерживается	5754
"Чиновникам подбирают интернет-проводника // ""МегаФон"" готов создать&amp;#8230;"	0	мегафон	чиновникам подбирают интернет-проводника мегафон готов создать amp	5755
Tele2 расширяет границы международного роуминга #событиявмире #ХочуМилыхФолловеров	1	теледва	теледва расширяет границы международного роуминга	5756
http://t.co/XrhamRTw4b омтс начальника инструкция	0	мтс	мтс начальника инструкция	5757
"""Ростелеком"" не пускают к власти - Сотовик http://t.co/c3g0zxRQgy"	0	ростелеком	ростелеком не пускают к власти - сотовик	5758
инструкция  по эксплуатации Смартфон МТС 970 http://t.co/B2MONz2M4q	0	мтс	инструкция по эксплуатации смартфон мтс 970	5759
RT @bucyxivadiso: Больше 500 гигабайт в сети 4G+/LTE за неделю скачали абоненты «МегаФона» в Кызыле	0	мегафон	больше 500 гигабайт в сети 4 g lte за неделю скачали абоненты мегафон в кызыле	5760
До 13.00 все операции Билайн: прием платежей, мобильный интернет работает с сильными перебоями. Скоро все заработает	-1	билайн	до 13.00 все операции билайн : прием платежей , мобильный интернет работает с сильными перебоями . скоро все заработает	5761
Вчера познакомился с работницей «МегаФон», милая девушка,поехали с ней за город, а она там не берет..	-1	мегафон	вчера познакомился с работницей мегафон , милая девушка , поехали с ней за город , а она там не берет ..	5762
Драйвера для модем билайн http://t.co/JzjisFYUP1	0	билайн	драйвера для модем билайн	5763
модель телефона билайн а100-инструкция как изменить режим http://t.co/My0bWNDpZT #как	0	билайн	модель телефона билайн а 100-инструкция как изменить режим	5764
@rrbenitapexb Тупой ростелеком.ни телик ни инет не работает D:	-1	ростелеком	тупой ростелеком . ни телик ни инет не работает d :	5765
RT @MarinakG1v: - Ой, Мам, а это СМСка пришла, меня МТС с днем рождения поздравляют? - Нет, доча, эти СМС присылают, только когда им денег …	-1	мтс	- ой , мам , а это смска пришла , меня мтс с днем рождения поздравляют ? - нет , доча , эти смс присылают , только когда им денег	5766
Хранитель музея связи ростелекома проводит экскурсию для блоггеров	0	ростелеком	хранитель музея связи ростелеком проводит экскурсию для блоггеров	5767
4g http://t.co/d2JqOQRvE2 мегафон драйвера	0	мегафон	4 g мегафон драйвера	5768
RT @qatebynihyda: ФАС оштрафовала МТС после скандала с обслуживанием номеров Совета Федерации	-1	мтс	фас оштрафовала мтс после скандала с обслуживанием номеров совета федерации	5769
«МТС-Украина» предупреждает о возможном прекращении работы в Крыму	-1	мтс	мтс -украина предупреждает о возможном прекращении работы в крыму	5770
модем билайн драйвера win xp для http://t.co/uw3fMs98ux на usb	0	билайн	модем билайн драйвера win xp для на usb	5771
@rostelecom_fe а когда же в пгт. КИРОВСКИЙ ПРИМОРСКОГО края будут линии менять?	-1	ростелеком	ростелеком а когда же в пгт . кировский приморского края будут линии менять ?	5772
Ростелеком охуенно выдал пароль от личного кабинета, чтобы я знал задолженность (это на распечатке они… http://t.co/wb9tTL6Hr0	-1	ростелеком	ростелеком охуенно выдал пароль от личного кабинета , чтобы я знал задолженность ( это на распечатке они	5773
А вы видели новые телефоны скайлинк? А я вчера видел :-Р	1	скайлинк	а вы видели новые телефоны скайлинк ? а я вчера видел : - р	5774
На 60% больше стали пользоваться мобильным интернетом абоненты «МегаФона» в Бурятии	0	мегафон	на 60 больше стали пользоваться мобильным интернетом абоненты мегафон в бурятии	5775
Сейчас надеру админу ОМТС задницу в футбол) http://t.co/54YrkIUXSC	1	мтс	сейчас надеру админу мтс задницу в футбол )	5776
«МегаФон», один из крупнейших сотовых операторов России, сообщает о запуске мобильной сети 4G+ в Пскове.	1	мегафон	мегафон , один из крупнейших сотовых операторов россии , сообщает о запуске мобильной сети 4 g в пскове .	5777
Компания «Мобильные ТелеСистемы» (МТС) объявила о запуске в коммерческую эксплуатацию сети «четвертого поколения» LTE в Саратовской обл.	1	мтс	компания мтс мтс ) объявила о запуске в коммерческую эксплуатацию сети четвертого поколения lte в саратовской обл .	5778
Как скрыть номер на Мегафоне? http://t.co/e0vz9B7ogG	0	мегафон	как скрыть номер на мегафон ?	5779
Абонентам МТС предоставили бесплатный доступ к App Market	1	мтс	абонентам мтс предоставили бесплатный доступ к app market	5780
билайн http://t.co/BwSvfqybiM телефонов мобильных бесплатно http://t.co/xbwkxqyuTR база данных	0	билайн	билайн телефонов мобильных бесплатно база данных	5781
"*стук в дверь*
-компания Ростелеком
-извините, но вам ээээ сейчас нельзя сюда
-извините"	0	ростелеком	стук в дверь -компания ростелеком -извините , но вам ээээ сейчас нельзя сюда -извините	5782
Абонентам МТС предоставили бесплатный доступ к App Market #Apple #Мегафон	1	мтс	абонентам мтс предоставили бесплатный доступ к app market мегафон	5783
Если б кто знал как я ненавижу этот чертов Билайн !!!!! Блин!!!ну хотя б сегодня не запорите , ну плиииииз	-1	билайн	если б кто знал как я ненавижу этот чертов билайн !!!!! блин !!! ну хотя б сегодня не запорите , ну плиииииз	5784
#RuFollowBack Абонентам МТС предоставили бесплатный доступ к App Market #ЧитаюВзаимно	1	мтс	абонентам мтс предоставили бесплатный доступ к app market	5785
http://t.co/WKVLL7Wvn6 «МТС Украина» снижает цену безлимитов до 35 копеек на день в тарифах	1	мтс	мтс украина снижает цену безлимитов до 35 копеек на день в тарифах	5786
RT @denartvik: Мтс андроид отзывы http://t.co/fuYTSt0jSm	0	мтс	мтс андроид отзывы	5787
МТС рапортует о росте мобильного трафика на курортах Карпат	0	мтс	мтс рапортует о росте мобильного трафика на курортах карпат	5788
http://t.co/xf8ZsgM9ED прошивка мтс http://t.co/dIkziVdZyD модем huawei e156g	0	мтс	прошивка мтс модем huawei e 156 g	5789
Абонентам МТС предоставили бесплатный доступ к App Market #Apple #Мегафон	0	мегафон	абонентам мтс предоставили бесплатный доступ к app market мегафон	5790
#RT Вы знали, что теле2 обрубает звонок на 30 минуте? Я вот вчера в шоке была.	-1	теледва	вы знали , что теледва обрубает звонок на 30 минуте ? я вот вчера в шоке была .	5791
Билайн разрешил своим абонентам делиться пакетами интернет-трафика	1	билайн	билайн разрешил своим абонентам делиться пакетами интернет-трафика	5792
как разлочить модем мтс zte mf 652 инструкция http://t.co/YiMThaq9jY #zte #инструкция	0	мтс	как разлочить модем мтс zte mf 652 инструкция	5793
@alxr_gol просьба прислать инфо о дате и времени платежа и ссылку на твит на pomogite@beeline.ru  ограничений в работе личного кабинета нет.	0	билайн	просьба прислать инфо о дате и времени платежа и ссылку на твит на билайн . ru ограничений в работе личного кабинета нет .	5794
что то опять с моб. инетом от билайна. зкб. с утра пропадает. у вас как?	-1	билайн	что то опять с моб . инетом от билайн . зкб . с утра пропадает . у вас как ?	5795
@copyocke то же самое с инетом Билайн 	0	билайн	то же самое с инетом билайн	5796
МТС ввел звонок из роуминга за счет вызываемого абонента http://t.co/ZX2jrecNHN #runews #fact #russia #ukraine	1	мтс	мтс ввел звонок из роуминга за счет вызываемого абонента	5797
как на мегафоне спросить деньги у друга	0	мегафон	как на мегафон спросить деньги у друга	5798
в общем интернет от #билайн подводит. так что звонки только.	-1	билайн	в общем интернет от билайн подводит . так что звонки только .	5799
ростелеком настройка роутера пошаговая инструкция f st 2804 v5 на два компьютера http://t.co/FJU00nBPX8 #пошаговая #f	0	ростелеком	ростелеком настройка роутера пошаговая инструкция f st 2804 v 5 на два компьютера	5800
опять МТС подставляет, и опять до оператора не могу дозвониться	-1	мтс	опять мтс подставляет , и опять до оператора не могу дозвониться	5801
RT @DANI2242: Мегафон намерен отключить международный роуминг в Республике Крым	1	мегафон	мегафон намерен отключить международный роуминг в республике крым	5802
"""Ростелеком"" подсчитал ущерб от наводнения в Алтайском крае и Республике Алтай.Специалисты Алтайского филиала компании завершили анализ убы"	0	ростелеком	ростелеком подсчитал ущерб от наводнения в алтайском крае и республике алтай . специалисты алтайского филиала компании завершили анализ убы	5803
может кто хочет сегодня вечерком зарубмтся?	0	мтс	может кто хочет сегодня вечерком мтс ?	5804
Российский оператор связи МТС организовал прямое соединение своих мобильных и фиксированных сетей с расположенными в Москве серве...	0	мтс	российский оператор связи мтс организовал прямое соединение своих мобильных и фиксированных сетей с расположенными в москве серве ...	5805
#велобилайн #велокэшинг команда 5	0	билайн	билайн команда 5	5806
Команда24 #велокэшинг #велобилайн http://t.co/JrDnQ40Kna	0	билайн	команда 24 билайн	5807
Канал Дождь не показывает на Билайне почему? Может кто знает?	-1	билайн	канал дождь не показывает на билайн почему ? может кто знает ?	5808
беларусь база http://t.co/IVdaFyLrVD телефонов мтс	0	мтс	беларусь база телефонов мтс	5809
«Мегафон» в Сургуте: перебоев со связью больше быть не должно	0	мегафон	мегафон в сургуте : перебоев со связью больше быть не должно	5810
инструкция по применению и настройке смартфона мтс 975 http://t.co/aEkL3OdfpV #смартфона	0	мтс	инструкция по применению и настройке смартфона мтс 975	5811
#RT Экскурсия на базовую станции компании Мегафон в Иванове	0	мегафон	экскурсия на базовую станции компании мегафон в иванове	5812
настройки ммс андроид билайн http://t.co/uU4q1vNszl	0	билайн	настройки ммс андроид билайн	5813
Мтс, говно за что деньги дерут я не ебу	-1	мтс	мтс , говно за что деньги дерут я не ебу	5814
"RT @Ultrinfano: ""Билайн"" восстановил работу сети в центре Москвы"	0	билайн	билайн восстановил работу сети в центре москвы	5815
Друзья, у вас работает 3G интернет beeline?	0	билайн	друзья , у вас работает 3 g интернет билайн ?	5816
Я.Новости | Hi-Tech: МегаФон разыграет 100 путевок на Олимпиаду в Сочи	0	мегафон	я . новости hi-tech : мегафон разыграет 100 путевок на олимпиаду в сочи	5817
перепрошивка модемов переносных http://t.co/h59q3cOpuM мегафон http://t.co/HF9YGp1DX6	0	мегафон	перепрошивка модемов переносных мегафон	5818
http://t.co/USlKX5j9Ai омтс менеджера http://t.co/bZ3Qojgd6B инструкция должностная	0	мтс	мтс менеджера инструкция должностная	5819
скачать игры на телефон мтс 960 андроид http://t.co/aJqU9FNqWc	0	мтс	скачать игры на телефон мтс 960 андроид	5820
МегаФон SIM+	0	мегафон	мегафон sim	5821
Под окном полицейские орут в мегафон.	-1	мегафон	под окном полицейские орут в мегафон .	5822
@LeshaLappar @ru_mts Его и сейчас нет. До сих пор вот так: http://t.co/qzwpSuomcR	-1	мтс	мтс его и сейчас нет . до сих пор вот так :	5823
как на андроиде настроить билайн http://t.co/LjkABpbUXe	0	билайн	как на андроиде настроить билайн	5824
Поскорее бы отключаться от #мегафон.	-1	мегафон	поскорее бы отключаться от мегафон .	5825
интернет для андроид билайн http://t.co/jZetq1Zl3O	0	билайн	интернет для андроид билайн	5826
RT @evtushenko1993: скачать драйвер для мтс модема http://t.co/zm1cyvxVKx	0	мтс	скачать драйвер для мтс модема	5827
Восстановила симку мтс,так что я снова на номере 79122876244	0	мтс	восстановила симку мтс , так что я снова на номере 79122876244	5828
"RT @Vadibastard: Раньше по приезду с дачи когда вставляю симку билайна: 10 пропущенных, 3-5 смс
Сейчас: 1 пропущенный, 1 смс о пропущенном.…"	0	билайн	раньше по приезду с дачи когда вставляю симку билайн : 10 пропущенных , 3-5 смс сейчас : 1 пропущенный , 1 смс о пропущенном .	5829
МТС приглашает на экскурсию по харьковским улицам Победы	0	мтс	мтс приглашает на экскурсию по харьковским улицам победы	5830
МТС не для путешествий	-1	мтс	мтс не для путешествий	5831
Мы не созданы друг для друга. У него киевстар у меня мтс	0	мтс	мы не созданы друг для друга . у него киевстар у меня мтс	5832
#Домашний оператор call-центра #Билайн / Уровень зарплаты от 25 000 до 50 000 руб. / Город Ростов-на-Дону / Треб.. http://t.co/16NFJvp7b4	0	билайн	оператор call-центра билайн уровень зарплаты от 25 000 до 50 000 руб . город ростов-на-дону треб ..	5833
"@ru_mts я просто негодую!
Какого черта,мы не могли дозвониться до оператора в течении 20-30 минут?!!!"	-1	мтс	мтс я просто негодую ! какого черта , мы не могли дозвониться до оператора в течении 20-30 минут ?!!!	5834
RT @market_ops_crew: Похоже Ростелеком только и умеет, что доступ к неугодным ресурсам закрывать https://t.co/m3ANE7VCg8	-1	ростелеком	похоже ростелеком только и умеет , что доступ к неугодным ресурсам закрывать	5835
МТС делает экскурсии в Сочинском Дендрарии мобильными	0	мтс	мтс делает экскурсии в сочинском дендрарии мобильными	5836
"RT @vikyra: 4G от ""Билайн"" - тест-драйв в пятницу http://t.co/A9pVIvjXSN #Билайн #Мордовия #Саранск"	0	билайн	4 g от билайн - тест-драйв в пятницу билайн	5837
прикольный телефон кст был 9308050, даже жаль, что отошел МТС в силу долгого неиспользования.	0	мтс	прикольный телефон кст был 9308050 , даже жаль , что отошел мтс в силу долгого неиспользования .	5838
Tele2 выступает телекоммуникационным партнером фестиваля оригинальных самодельных саней «Summer SaniDay».	0	теледва	теледва выступает телекоммуникационным партнером фестиваля оригинальных самодельных саней summer saniday .	5839
RT @HAPKOTNKN: На 60% больше стали пользоваться мобильным интернетом абоненты «МегаФона» в Бурятии	0	мегафон	на 60 больше стали пользоваться мобильным интернетом абоненты мегафон в бурятии	5840
Не знаю почему но сейчас я не от Билайна ждала смс.	0	билайн	не знаю почему но сейчас я не от билайн ждала смс .	5841
Артур Григорян назначен коммерческим директором Блока мобильной связи Beeline в Армении	0	билайн	артур григорян назначен коммерческим директором блока мобильной связи билайн в армении	5842
"Один из крупнейших операторов сотовой связи Узбекистана ""Билайн"" предупреждает своих абонентов о спаме и предостерегает от возможного мошен"	0	билайн	один из крупнейших операторов сотовой связи узбекистана билайн предупреждает своих абонентов о спаме и предостерегает от возможного мошен	5843
@mishel_larosh =&gt; направить номер на pomogite@beeline.ru. Обязательно разберемся!	0	билайн	направить номер на билайн . ru . обязательно разберемся !	5844
@vodka777001 симку не найду мтс	0	мтс	симку не найду мтс	5845
МТС приглашает на экскурсию по местам боевой славы Донецка	0	мтс	мтс приглашает на экскурсию по местам боевой славы донецка	5846
МТС суки!вчера оборвали мне связь с внешним миром	-1	мтс	мтс суки ! вчера оборвали мне связь с внешним миром	5847
как получить распечатку звонков ростелеком через интернет http://t.co/bDxMTVVlHz	0	ростелеком	как получить распечатку звонков ростелеком через интернет	5848
25 июля 2014 г. Компания «МегаФон» запустила в Ставропольском крае очередной этап открытых испытаний собственной сети высокоскоростной пере	0	мегафон	25 июля 2014 г . компания мегафон запустила в ставропольском крае очередной этап открытых испытаний собственной сети высокоскоростной пере	5849
"НКРСИ выделила «МТС Украина» короткий номер.
Во время заседания, состоявшегося 24 июля 2014, НКРСИ приняла решение о выделении по заявлени"	0	мтс	нкрси выделила мтс украина короткий номер . во время заседания , состоявшегося 24 июля 2014 , нкрси приняла решение о выделении по заявлени	5850
"#RT Мегафон, вы такие ""оперативные и хорошие"	1	мегафон	мегафон , вы такие оперативные и хорошие	5851
Я про московский Билайн.	0	билайн	я про московский билайн .	5852
@amaranth815 щас же такая хуйня на законодательном уровне запрещена, не? В любом случае на билайне такой хуйни нет	1	билайн	щас же такая хуйня на законодательном уровне запрещена , не ? в любом случае на билайн такой хуйни нет	5853
"RT @MihRRRab: Знакомьтесь. Это лиса на Прививке честности #tele2 
Игроки обещали лисе честно больше не есть по ночам!) http://t.co/H2wOqQnm…"	0	теледва	знакомьтесь . это лиса на прививке честности теледва игроки обещали лисе честно больше не есть по ночам ! )	5854
RT @MegaFonHelp: @by_sashka Здравствуйте! Попробуйте, пожалуйста, выполнить поиск сети вручную. Необходимо сначала выбрать сеть Билайн или …	0	билайн	мегафон : здравствуйте ! попробуйте , пожалуйста , выполнить поиск сети вручную . необходимо сначала выбрать сеть билайн или	5855
@Tele2KZ Что за штука? Почему не вводите для Алматинской области? Потому что у нас уровень выше и не сдержите нагрузки от желающих?	-1	теледва	теледва что за штука ? почему не вводите для алматинской области ? потому что у нас уровень выше и не сдержите нагрузки от желающих ?	5856
@porok Антон,добрый вечер!Пож-та,отправьте нам на pomogite@beeline.ru Ваш номер и ссылку на твит.Это поможет нам найти и устранить неполадки	0	билайн	антон , добрый вечер ! пож-та , отправьте нам на билайн . ru ваш номер и ссылку на твит . это поможет нам найти и устранить неполадки	5857
@ru_mts если нет,то с какой радости вы предоставляете мошенникам данные о моих платежах?иначе откуда они мгновенно реагируют на мои платежи?	-1	мтс	мтс если нет , то с какой радости вы предоставляете мошенникам данные о моих платежах ? иначе откуда они мгновенно реагируют на мои платежи ?	5858
мтс сошли с ума. Вчера получил смс, при том, что я абонент теле2	-1	мтс	мтс сошли с ума . вчера получил смс , при том , что я абонент теледва	5859
мтс сошли с ума. Вчера получил смс, при том, что я абонент теле2	0	теледва	мтс сошли с ума . вчера получил смс , при том , что я абонент теледва	5860
мтс вчера сговорился и рубанул мне все...ни инета ни связи.. #RT	-1	мтс	мтс вчера сговорился и рубанул мне все ... ни инета ни связи ..	5861
RT @MegaFonHelp: @by_sashka Здравствуйте! Попробуйте, пожалуйста, выполнить поиск сети вручную. Необходимо сначала выбрать сеть Билайн или …	0	мегафон	мегафон : здравствуйте ! попробуйте , пожалуйста , выполнить поиск сети вручную . необходимо сначала выбрать сеть билайн или	5862
ненавижу МТС! Как же я зла на него!!!!!!!	-1	мтс	ненавижу мтс ! как же я зла на него !!!!!!!	5863
«Ростелеком» запускает новую услугу по покупке фильмов  #ростелеком	0	ростелеком	ростелеком запускает новую услугу по покупке фильмов ростелеком	5864
"#RT На День города ""Мегафон"" приглашает в «Путешествие по миру"	0	мегафон	на день города мегафон приглашает в путешествие по миру	5865
Чего МТС в Минске делает. Звонок маме и фотка духа ЧМ! А это Новая Гостиница к ЧМ! http://t.co/hLVX3z0shl	0	мтс	чего мтс в минске делает . звонок маме и фотка духа чм ! а это новая гостиница к чм !	5866
#internet В Бурятии более 93% абонентов довольны «МегаФоном»	1	мегафон	в бурятии более 93 абонентов довольны мегафон	5867
В Бурятии более 93% абонентов довольны «МегаФоном»: Выяснилось, что 93% опрошенных абонентов в Бурятии оценива... http://t.co/lSoVgYPQob	1	мегафон	в бурятии более 93 абонентов довольны мегафон : выяснилось , что 93 опрошенных абонентов в бурятии оценива ...	5868
В Бурятии более 93% абонентов довольны «МегаФоном»: Выяснилось, что 93% опрошенных абонентов в Бурятии оценива... http://t.co/u0aMvhtzLi	1	мегафон	в бурятии более 93 абонентов довольны мегафон : выяснилось , что 93 опрошенных абонентов в бурятии оценива ...	5869
@arina_filippova Билайн-говно, не будь дурой перейди на друго оператора. Ну ты сама почувствуешь разницу	-1	билайн	билайн -говно , не будь дурой перейди на друго оператора . ну ты сама почувствуешь разницу	5870
Вышла покурить на перерыве, обнаружила кинотеатр под открытым небом во дворе билайна, класс ахах	1	билайн	вышла покурить на перерыве , обнаружила кинотеатр под открытым небом во дворе билайн , класс ахах	5871
не ловит мтс ну ахуеть	-1	мтс	не ловит мтс ну ахуеть	5872
RT @aj0bose7: В Бурятии более 93% абонентов довольны «МегаФоном»	1	мегафон	в бурятии более 93 абонентов довольны мегафон	5873
"История №1 за 26 июля 2014: Третий день отдыха в Риме. От МТС приходит смс-ка: ""Добро пожаловать в Россию!"" Пе... http://t.co/WuIGhJX3cF"	-1	мтс	история 1 за 26 июля 2014 : третий день отдыха в риме . от мтс приходит смс-ка : добро пожаловать в россию ! пе ...	5874
МТС предлагает мне Везде как дома. Доплатить, чтобы я мог звонить без роуминга.	1	мтс	мтс предлагает мне везде как дома . доплатить , чтобы я мог звонить без роуминга .	5875
RT @Gerda1984: @mobile_review «Компания не смогла выпустить бюджетный аппарат»зато в него засунули 4G,работающий с Мегафоном,поэтому они вп…	0	мегафон	компания не смогла выпустить бюджетный аппарат зато в него засунули 4 g , работающий с мегафон , поэтому они вп	5876
У кого там Ростелеком, друзья?))))))	1	ростелеком	у кого там ростелеком , друзья ? ) ) ) ) ) )	5877
"#Анекдот История №1 за 26 июля 2014: Третий день отдыха в Риме. От МТС приходит смс-ка: ""Добро пожаловать в Ро... http://t.co/Z4LVNpq59L"	-1	мтс	история 1 за 26 июля 2014 : третий день отдыха в риме . от мтс приходит смс-ка : добро пожаловать в ро ...	5878
Прямые номера в Мегафон - удобство, проверенное многими абонентами	1	мегафон	прямые номера в мегафон - удобство , проверенное многими абонентами	5879
