text	label	rus_entity	text_tok	textID
RT @androshhenko79: #Бланки Для Оформления Кредита В Россельхозбанке Читинской Области http://t.co/FFoL6YnJd8	0	россельхозбанк	для оформления кредита в россельхозбанк читинской области	4063
http://t.co/RONISGwDh1 Сбербанк поможет своему должнику построить Керченский мост	1	сбербанк	сбербанк поможет своему должнику построить керченский мост	4064
http://t.co/rS77DbxENv Взять кредит в банке газпромбанк	0	газпромбанк	взять кредит в банке газпромбанк	4065
Реструктуризация кредита в ВТБ 24 http://t.co/XoKCXqYmM3	0	втб	реструктуризация кредита в втб	4066
http://t.co/vK8O4vydg3 Как получить кредитную карту россельхозбанка	0	россельхозбанк	как получить кредитную карту россельхозбанк	4067
А мы как раз сегодня получили от юристов информацию, что ЕС и США вводят еще санкции против рос компаний, в том числе Газпромбанк, втб и др.	-1	газпромбанк	а мы как раз сегодня получили от юристов информацию , что ес и сша вводят еще санкции против рос компаний , в том числе газпромбанк , втб и др .	4068
А мы как раз сегодня получили от юристов информацию, что ЕС и США вводят еще санкции против рос компаний, в том числе Газпромбанк, втб и др.	-1	втб	а мы как раз сегодня получили от юристов информацию , что ес и сша вводят еще санкции против рос компаний , в том числе газпромбанк , втб и др .	4069
"@russia_sberbank Начнёт администрация думать голой.
http://t.co/tNK0V39zvy"	-1	сбербанк	сбербанк начнет администрация думать голой .	4070
Сбербанк предоставил своим клиентам возможность самостоятельной регистрации в Сбербанк Онлайн	1	сбербанк	сбербанк предоставил своим клиентам возможность самостоятельной регистрации в сбербанк онлайн	4071
Сбербанк москвы программа молодая семья - http://t.co/Q40QC5o8v8.	0	сбербанк	сбербанк москвы программа молодая семья -	4072
Клиенты Сбербанка России временно не смогут пользоваться карточками. Сбербанк приостановил работу карт по всей России, включая Кубань.	-1	сбербанк	клиенты сбербанк россии временно не смогут пользоваться карточками . сбербанк приостановил работу карт по всей россии , включая кубань .	4073
С 1 августа Сбербанк начнет выдавать кредиты на покупку недвижимости в Хорватии	1	сбербанк	с 1 августа сбербанк начнет выдавать кредиты на покупку недвижимости в хорватии	4074
http://t.co/BljIurDdIT Новости экономики: Сбербанк поможет в строительстве Керченского моста	1	сбербанк	новости экономики : сбербанк поможет в строительстве керченского моста	4075
http://t.co/Z1NIVEE49m Сложно ли взять кредит в альфа банке	0	альфабанк	сложно ли взять кредит в альфабанк банке	4076
Почему Сбербанк России активно кредитует модернизацию украинского ВПК | Stockinfocus.ru http://t.co/GVUeBIuxdL	0	сбербанк	почему сбербанк россии активно кредитует модернизацию украинского впк stockinfocus . ru	4077
"@Irinka_Koluchka @banki_ru И одной из контор-мошенников составляет банк Сбербанк России под крыш ой правительства.
 http://t.co/aZQDCddf4A"	-1	сбербанк	и одной из контор-мошенников составляет банк сбербанк россии под крыш ой правительства .	4078
Россельхозбанк кредит на развитие тепличного хозяйства http://t.co/q5b1M1iiMK	0	россельхозбанк	россельхозбанк кредит на развитие тепличного хозяйства	4079
Кредиты юридическим лицам банк втб 24 http://t.co/WmanyuVuBd	0	втб	кредиты юридическим лицам банк втб	4080
Высчитывать проценты по кредиту сбербанк http://t.co/w9gsypw5S7	0	сбербанк	высчитывать проценты по кредиту сбербанк	4081
Документы для потребительского кредита в райффайзенбанке http://t.co/a4k2lYdySk	0	райффайзенбанк	документы для потребительского кредита в райффайзенбанк	4082
Пресс-релиз банка: Сбербанк и «Трест Уралавтострой» заключили соглашение о сотрудничестве	1	сбербанк	пресс-релиз банка : сбербанк и трест уралавтострой заключили соглашение о сотрудничестве	4083
Пенза сбербанк жилищный кредит http://t.co/NMFI9Aph9M	0	сбербанк	пенза сбербанк жилищный кредит	4084
Бпс сбербанк депозиты кредиты http://t.co/ahmUA7Tb52	0	сбербанк	бпс сбербанк депозиты кредиты	4085
Сравнить кредитные ставки в сбербанке газпромбанке ираффайзенбанке http://t.co/DJJAAjtgC1	0	газпромбанк	сравнить кредитные ставки в сбербанк газпромбанк ираффайзенбанке	4086
Обслуживание кредитной карты альфа банка http://t.co/NTvNADbEPY	0	альфабанк	обслуживание кредитной карты альфабанк банка	4087
Сравнить кредитные ставки в сбербанке газпромбанке ираффайзенбанке http://t.co/DJJAAjtgC1	0	сбербанк	сравнить кредитные ставки в сбербанк газпромбанк ираффайзенбанке	4088
Условия частично досрочного погашения кредита в райффайзенбанке http://t.co/EzFc16VMis	0	райффайзенбанк	условия частично досрочного погашения кредита в райффайзенбанк	4089
За первое полугодие 2014 года Сбербанк России выдал ипотечных кредитов на сумму более 402 млрд. рублей, что на 70% больше аналогичного пока	1	сбербанк	за первое полугодие 2014 года сбербанк россии выдал ипотечных кредитов на сумму более 402 млрд . рублей , что на 70 больше аналогичного пока	4090
"RT @360_tv_ru: #Канада ввела санкции против 10 оборонных и сырьевых компаний и банков #РФ. Среди них, в частности, ""#Газпромбанк"", ""#Внешэк…"	-1	газпромбанк	ввела санкции против 10 оборонных и сырьевых компаний и банков среди них , в частности , газпромбанк ,	4091
Заявление анкета на ипотечный кредит втб 24 http://t.co/6ADWm91x7i	0	втб	заявление анкета на ипотечный кредит втб	4092
Отсрочка платежа по кредиту россельхозбанк http://t.co/5EAnvWO5uN	0	россельхозбанк	отсрочка платежа по кредиту россельхозбанк	4093
http://t.co/XifphFemGQ Втб 24 банк взять кредит без справки о доходах	0	втб	втб банк взять кредит без справки о доходах	4094
"В наш сбербанк пришел американец и попросил сфоткаться с ним у банкомата ;D 
я ваще была в шоке и на фотке полюбому получилась смешная xD"	1	сбербанк	в наш сбербанк пришел американец и попросил сфоткаться с ним у банкомата d я ваще была в шоке и на фотке полюбому получилась смешная xd	4095
http://t.co/14dY9LVVeV Взять кредит на технику в альфа банке	0	альфабанк	взять кредит на технику в альфабанк банке	4096
Райффайзенбанк уфа кредит на снегоход полярис http://t.co/wIQo8tABTY	0	райффайзенбанк	райффайзенбанк уфа кредит на снегоход полярис	4097
Расчет кредита наличными сбербанк http://t.co/i4lscIs9Q8	0	сбербанк	расчет кредита наличными сбербанк	4098
http://t.co/JB7JqZMGkL Втб 24 зао взять кредит н новгороде кредиты	0	втб	втб зао взять кредит н новгороде кредиты	4099
@Pkawka91 @banki_ru Он не под крышой... походу, он сам крыша... Сбербанк используют, вопрос почему и кто позволяет.. http://t.co/PMSCp8mcQz	-1	сбербанк	он не под крышой ... походу , он сам крыша ... сбербанк используют , вопрос почему и кто позволяет ..	4100
http://t.co/a7Vjha8K8F Сбербанк не меняет привычек: теперь и в Интернете	0	сбербанк	сбербанк не меняет привычек : теперь и в интернете	4101
Журнал Global Finance признал Сбербанк Онлайн лучшим розничным интернет-банком в России http://t.co/fEHyCTYaxj	1	сбербанк	журнал global finance признал сбербанк онлайн лучшим розничным интернет-банком в россии	4102
RT @yonchik1: Никогда не переводите деньги из #qiwi в #альфабанк это 5 !!! календарных дней минимум и потом еще поиск этих денег! #банки 21…	-1	альфабанк	никогда не переводите деньги из в альфабанк это 5 !!! календарных дней минимум и потом еще поиск этих денег ! 21	4103
Правлением ОАО «Россельхозбанк» утверждена Программа развития региональной сети Банка до 2020 года, призванная решить сразу несколько страт	1	россельхозбанк	правлением оао россельхозбанк утверждена программа развития региональной сети банка до 2020 года , призванная решить сразу несколько страт	4104
"RT @ybobscufi23: Информация Банка России ""О деятельности Газпромбанка и Внешэкономбанка"""	0	газпромбанк	информация банка россии о деятельности газпромбанк и внешэкономбанка	4105
Взять выгодный кредит онлайн в ВТБ 24 под залог квартиры или другой недвижимости  http://t.co/I85MOExXse	1	втб	взять выгодный кредит онлайн в втб под залог квартиры или другой недвижимости	4106
Где получить кредит до 75 лет Кредиты для пенсионеров в ВТБ 24 в 60 65 70 лет в 2014 году http://t.co/H110iUaEeh	0	втб	где получить кредит до 75 лет кредиты для пенсионеров в втб в 60 65 70 лет в 2014 году	4107
«Райффайзен Банк Аваль» за полгода получил 1 млрд гривень убытка	-1	райффайзенбанк	райффайзенбанк банк аваль за полгода получил 1 млрд гривень убытка	4108
RT @omartynchik1: #Уралсиб Банк Сарапул Заявка На Кредит http://t.co/aG3nHZ2hgL	0	уралсиб	уралсиб банк сарапул заявка на кредит	4109
инструкция по инкассации денежных средств в сбербанк http://t.co/0NcY4oYTKD #по #сбербанк	0	сбербанк	инструкция по инкассации денежных средств в сбербанк сбербанк	4110
Кредитный калькулятор сбербанк украины http://t.co/JqD0an7yhZ	0	сбербанк	кредитный калькулятор сбербанк украины	4111
Туры в кредит альфа банк	0	альфабанк	туры в кредит альфабанк банк	4112
#СМИ Сбербанк поможет своему должнику построить Керченский мост: @dailysmi_net Глава Сбербанка Герман... http://t.co/A2S7sx7eRu #новости	0	сбербанк	сбербанк поможет своему должнику построить керченский мост : глава сбербанк герман ...	4113
Кредиты в россельхозбанке в кабардино балкарии http://t.co/IDHiJuLnaG	0	россельхозбанк	кредиты в россельхозбанк в кабардино балкарии	4114
Проверка баланса на кредитной карте sberbank http://t.co/TgjIRfz5uy	0	сбербанк	проверка баланса на кредитной карте сбербанк	4115
получение автокредита втб 24 без прописки в москве	0	втб	получение автокредита втб без прописки в москве	4116
Расчет потребительского кредита в россельхозбанке http://t.co/RWXlHdjCfb	0	россельхозбанк	расчет потребительского кредита в россельхозбанк	4117
"Новые санкции США в отношении Внешэкономбанка (ВЭБ), Газпромбанка, ""Роснефти"" и НОВАТЭКа вызвали рост неопределенности и недоверия, что мож"	-1	газпромбанк	новые санкции сша в отношении внешэкономбанка ( вэб ) , газпромбанк , роснефти и новатэка вызвали рост неопределенности и недоверия , что мож	4118
Льготное кредитование на автомобили 2014 сбербанк http://t.co/WU0s8lMWQA	1	сбербанк	льготное кредитование на автомобили 2014 сбербанк	4119
Отказ от повышения налогов сохранит и даже ускорит рост ВВП РФ - Sberbank CIB	0	сбербанк	отказ от повышения налогов сохранит и даже ускорит рост ввп рф - сбербанк cib	4120
Россельхозбанк утвердил Программу развития региональной сети до 2020 года | http://t.co/zYNBxNTSag http://t.co/joYrLQpsAt	1	россельхозбанк	россельхозбанк утвердил программу развития региональной сети до 2020 года	4121
Если терминал по-прежнему не работает,то тогда через сбербанк онлайн придется	-1	сбербанк	если терминал по-прежнему не работает , то тогда через сбербанк онлайн придется	4122
RT @letokot: Если Сбер и ВТБ попали под санкции, будет жопа	-1	втб	если сбербанк и втб попали под санкции , будет жопа	4123
RT @letokot: Если Сбер и ВТБ попали под санкции, будет жопа	-1	сбербанк	если сбербанк и втб попали под санкции , будет жопа	4124
Кредиты в россельхозбанке без посредников http://t.co/t5zdJbvd98	0	россельхозбанк	кредиты в россельхозбанк без посредников	4125
Кредит в газпром банке тула http://t.co/jqt7NfDbma	0	газпромбанк	кредит в газпромбанк банке тула	4126
Расчитать кредит сбер банк россии в москве http://t.co/oHrZJ3uFEe	0	сбербанк	расчитать кредит сбербанк банк россии в москве	4127
@ShtirliZ_ @Zhukova_olga @winzard @tereshenkov обязательно про сбербанк напишите! Временами похлеще интернет магазинов финты выкручивает)	-1	сбербанк	обязательно про сбербанк напишите ! временами похлеще интернет магазинов финты выкручивает )	4128
http://t.co/CuNsxVhAb0 Банк втб взять кредит 40000	0	втб	банк втб взять кредит 40000	4129
Россельхозбанк кредит стань фермером http://t.co/a7LU5KQT15	0	россельхозбанк	россельхозбанк кредит стань фермером	4130
Део нексия в кредит в альфа банке http://t.co/4nBxtHbczE	0	альфабанк	део нексия в кредит в альфабанк банке	4131
"ДЕЛО -  На 1 млрд грн ушел в минус Райффайзен Банк Аваль и была докапитализирована украинская ""дочка"" ВТБ"	-1	райффайзенбанк	дело - на 1 млрд грн ушел в минус райффайзенбанк банк аваль и была докапитализирована украинская дочка втб	4132
"ДЕЛО -  На 1 млрд грн ушел в минус Райффайзен Банк Аваль и была докапитализирована украинская ""дочка"" ВТБ"	0	втб	дело - на 1 млрд грн ушел в минус райффайзенбанк банк аваль и была докапитализирована украинская дочка втб	4133
http://t.co/h6r6GdBe4H Легко можно получить денежный кредит ы втб 24 банке	1	втб	легко можно получить денежный кредит ы втб банке	4134
Кредитный калькулятор сбербанк россии http://t.co/MGS8yMyXJA	0	сбербанк	кредитный калькулятор сбербанк россии	4135
Кредитный калькулятор россельхозбанк чита http://t.co/EqtmPota1G	0	россельхозбанк	кредитный калькулятор россельхозбанк чита	4136
Похоже завтра Сбербанк и ВТБ присоединяется к национальной неоплатной системе	0	втб	похоже завтра сбербанк и втб присоединяется к национальной неоплатной системе	4137
Похоже завтра Сбербанк и ВТБ присоединяется к национальной неоплатной системе	0	сбербанк	похоже завтра сбербанк и втб присоединяется к национальной неоплатной системе	4138
Самый выгодный автокредит в втб 24 http://t.co/CDJ5P40x7g	1	втб	самый выгодный автокредит в втб	4139
http://t.co/Qr6JbSVTxY Оформить краткосрочный кредит оао банк москвы	0	банкмосквы	оформить краткосрочный кредит оао банкмосквы	4140
@sawik_shuster @YevhenS Главное чтоб банки СБЕР и ВТБ!!!	1	втб	главное чтоб банки сбербанк и втб !!!	4141
@sawik_shuster @YevhenS Главное чтоб банки СБЕР и ВТБ!!!	1	сбербанк	главное чтоб банки сбербанк и втб !!!	4142
Современное состояние кредитного поведения в россии сбербанк http://t.co/EXAX01uR0h	0	сбербанк	современное состояние кредитного поведения в россии сбербанк	4143
«Райффайзенбанк»: Снижение ключевой ставки ЦБ на заседании в эту пятницу очень маловероятно	0	райффайзенбанк	райффайзенбанк : снижение ключевой ставки цб на заседании в эту пятницу очень маловероятно	4144
Мнение о кредитной карте втб 24 http://t.co/SBJTcsqjCg	0	втб	мнение о кредитной карте втб	4145
Кредит иногородним в москве сбербанк http://t.co/AVlmacmlSf	0	сбербанк	кредит иногородним в москве сбербанк	4146
@Umka_75 @Alfarius2012 @igor_sechin втб и сбер точно. вопрос-блокировка операций или запрет на кредиты?	-1	сбербанк	альфабанк втб и сбербанк точно . вопрос-блокировка операций или запрет на кредиты ?	4147
@Umka_75 @Alfarius2012 @igor_sechin втб и сбер точно. вопрос-блокировка операций или запрет на кредиты?	-1	втб	альфабанк втб и сбербанк точно . вопрос-блокировка операций или запрет на кредиты ?	4148
http://t.co/Snn5WoPVcf Взять кредит строительство магазина россельхозбанк	0	россельхозбанк	взять кредит строительство магазина россельхозбанк	4149
Снижение процентной ставки по кредиту на недвижимость сбербанк http://t.co/MredO898wK	1	сбербанк	снижение процентной ставки по кредиту на недвижимость сбербанк	4150
http://t.co/CbMNABPOqp Альфа банк взять кредит наличными	0	альфабанк	альфабанк банк взять кредит наличными	4151
Банк москвы даёт кредиты http://t.co/tf2WOLOYRk	0	банкмосквы	банкмосквы дает кредиты	4152
руководство по программе сбербанк бизнес http://t.co/eW9lQ1bKx1 #бизнес #руководство	0	сбербанк	руководство по программе сбербанк бизнес	4153
170 лет сбербанк акции автокредит екатеринбург http://t.co/BfkRy9kBry	0	сбербанк	170 лет сбербанк акции автокредит екатеринбург	4154
Целевой кредит в россельхозбанке с поручителем http://t.co/mY8Ja0RYni	0	россельхозбанк	целевой кредит в россельхозбанк с поручителем	4155
http://t.co/TxgTGAgqBL Взять кредит сбербанк онлайн	0	сбербанк	взять кредит сбербанк онлайн	4156
http://t.co/LNqdQ8s8pa Как оформить кредитную карту уралсиб банка в рб	0	уралсиб	как оформить кредитную карту уралсиб банка в рб	4157
http://t.co/qfYkNOXrQT Взять кредит сбербанк россии казань	0	сбербанк	взять кредит сбербанк россии казань	4158
Банк втб 24 казань потребительский кредит http://t.co/lqXXCyMx2F	0	втб	банк втб казань потребительский кредит	4159
Западно уральский сбербанк россии акция ипотечный кредит http://t.co/jEsbw6MGO2	0	сбербанк	западно уральский сбербанк россии акция ипотечный кредит	4160
http://t.co/c2r5fpTO6H Сбербанк кредит как получить	0	сбербанк	сбербанк кредит как получить	4161
Заявление на потребительский кредит в райффайзенбанк http://t.co/spzDtvyRCH	0	райффайзенбанк	заявление на потребительский кредит в райффайзенбанк	4162
http://t.co/UYLSGYH8P6 Как взять денежный кредит в альфа банке	0	альфабанк	как взять денежный кредит в альфабанк банке	4163
Канада ввела санкции против Газпромбанка, ВЭБа, Новатэка и российских оборонных компаний	-1	газпромбанк	канада ввела санкции против газпромбанк , вэба , новатэка и российских оборонных компаний	4164
http://t.co/v4cogwQQ1g Взять кредит в газпромбанке какие условия	0	газпромбанк	взять кредит в газпромбанк какие условия	4165
http://t.co/6sKsurs9OH Оформить заявку на кредит в банк уралсиб	0	уралсиб	оформить заявку на кредит в банк уралсиб	4166
Оао банк втб северо запад в спб автокредит http://t.co/G0Y5Y292P0	0	втб	оао банк втб северо запад в спб автокредит	4167
http://t.co/YtapffQchW Как взять кредит на развитие хозяйства россельхозбанк	0	россельхозбанк	как взять кредит на развитие хозяйства россельхозбанк	4168
http://t.co/SqAiEPURl0 Казань банк втб 24 хочу взять кредит мне 20 лет	0	втб	казань банк втб хочу взять кредит мне 20 лет	4169
Льготный период по кредитной карте втб 24 http://t.co/5O4yDMadhK	0	втб	льготный период по кредитной карте втб	4170
За полгода благодаря ипотеке от Россельхозбанка жилищные условия улучшили больше 300 красноярских семей. Филиал выдал на эти цели в общей с	1	россельхозбанк	за полгода благодаря ипотеке от россельхозбанк жилищные условия улучшили больше 300 красноярских семей . филиал выдал на эти цели в общей с	4171
http://t.co/gw5tW08lPn Банк втб как получить кредитную карту в хмао	0	втб	банк втб как получить кредитную карту в хмао	4172
Журнал Global Finance признал Сбербанк Онлайн: По результатам проведенного исследования журнал Global Finance ... http://t.co/REkPVmc4NU	1	сбербанк	журнал global finance признал сбербанк онлайн : по результатам проведенного исследования журнал global finance ...	4173
"@sberbank Но и когда уже Вы созреете господа банкиры.
http://t.co/Fg88U95jHX"	0	сбербанк	сбербанк но и когда уже вы созреете господа банкиры .	4174
"@sberbank здравствуйте, возможно ли отправить денги в Турцию? У вас просто ""western union"" нет. Спасибо заранее."	0	сбербанк	сбербанк здравствуйте , возможно ли отправить денги в турцию ? у вас просто western union нет . спасибо заранее .	4175
В 2013 году Сбербанк каждый час выдавал жилищных кредитов на 10 млн рублей.В Северном банке Сбербанка России подведены итоги розничного кре	1	сбербанк	в 2013 году сбербанк каждый час выдавал жилищных кредитов на 10 млн рублей . в северном банке сбербанк россии подведены итоги розничного кре	4176
http://t.co/uW2ViyPjK4 minecraft ПОРТАЛ В РАЙФФАЙЗЕН bank	0	райффайзенбанк	minecraft портал в райффайзенбанк bank	4177
В Вологодской области Сбербанк выдал 1400 кредитов «Доверие» для малого бизнеса	0	сбербанк	в вологодской области сбербанк выдал 1400 кредитов доверие для малого бизнеса	4178
RT @sivyrymimad: Сбербанк застрахует имущество на полтриллиона рублей	0	сбербанк	сбербанк застрахует имущество на полтриллиона рублей	4179
С 25 июля по 25 августа 2014 года Новгородский региональный филиал ОАО «Россельхозбанк» проводит месяц продаж… http://t.co/PhpyLNLekj	0	россельхозбанк	с 25 июля по 25 августа 2014 года новгородский региональный филиал оао россельхозбанк проводит месяц продаж	4180
образец договора банковского вклада сбербанк http://t.co/L2juGzW5Ni #банковского #вклада	0	сбербанк	образец договора банковского вклада сбербанк	4181
http://t.co/73v4VEzs8e Взять кредит уралсиб банк калининград	0	уралсиб	взять кредит уралсиб банк калининград	4182
курс рубля в Витебске покупка продажа /  / Банк БелВЭБ 291 295 / Банк ВТБ (Беларусь) 276 298 / Банк Москва - Ми.. http://t.co/d3SJqrg9qf	0	втб	курс рубля в витебске покупка продажа банк белвэб 291 295 банк втб ( беларусь ) 276 298 банк москва - ми ..	4183
RT @pbldrila: сбербанк коварные. чем смсочки с днем рождения отправлять, лучше бы высылали деньги	-1	сбербанк	сбербанк коварные . чем смсочки с днем рождения отправлять , лучше бы высылали деньги	4184
@just_NS @alfa_bank Впизду эти карточки, лучше с наличкой двигаться! Возьму на заметку Ярик, мало ли со мной такое случится	-1	альфабанк	альфабанк впизду эти карточки , лучше с наличкой двигаться ! возьму на заметку ярик , мало ли со мной такое случится	4185
курс доллара в Орше покупка продажа /  / Банк БелВЭБ 10 270 10 320 / Банк ВТБ (Беларусь) 10 230 10 350 / Банк М.. http://t.co/PpZprbmLS8	0	втб	курс доллара в орше покупка продажа банк белвэб 10 270 10 320 банк втб ( беларусь ) 10 230 10 350 банк м ..	4186
http://t.co/SnVMm7H6Ip Оформить кредит в альфа банк	0	альфабанк	оформить кредит в альфабанк банк	4187
http://t.co/Z8r6vTjpwm Оформить заявку на кредит в газпромбанке в костроме	0	газпромбанк	оформить заявку на кредит в газпромбанк в костроме	4188
http://t.co/dntW38k4SP Сбербанк рф как взять кредит в сумме 150000 руб	0	сбербанк	сбербанк рф как взять кредит в сумме 150000 руб	4189
RT @inbergMck: Россия: Сбербанк повысил процентные ставки по ипотеке http://t.co/1zFbpzQJeV	-1	сбербанк	россия : сбербанк повысил процентные ставки по ипотеке	4190
Судебные приставы Ботлихского района совместно с работниками ОАО «Россельхозбанк» провели рейдовые мероприятия по взысканию кредитной задол	0	россельхозбанк	судебные приставы ботлихского района совместно с работниками оао россельхозбанк провели рейдовые мероприятия по взысканию кредитной задол	4191
ВЭБ, ВТБ, Сбербанк - касса Путина. никогда не доверю им деньги	-1	втб	вэб , втб , сбербанк - касса путина . никогда не доверю им деньги	4192
ВЭБ, ВТБ, Сбербанк - касса Путина. никогда не доверю им деньги	-1	сбербанк	вэб , втб , сбербанк - касса путина . никогда не доверю им деньги	4193
http://t.co/M2S4pclR7N Как взять кредит в альфа банке	0	альфабанк	как взять кредит в альфабанк банке	4194
http://t.co/t8j9Xe6Ab9 Банк москвы в улан удэ оформить кредит через	0	банкмосквы	банкмосквы в улан удэ оформить кредит через	4195
http://t.co/MITS4iczkU Оформить кредитную карту райфайзенбанкаваль	0	райффайзенбанк	оформить кредитную карту райффайзенбанк	4196
#iPhone Введение ограничительных мер затронет Внешэкономбанк, Газпромбанк, «Конструкторское бюро приборостроен... http://t.co/hMM8YS3CJV	-1	газпромбанк	введение ограничительных мер затронет внешэкономбанк , газпромбанк , конструкторское бюро приборостроен ...	4197
С 1 августа Сбербанк начнет выдавать кредиты на покупку недвижимости&amp;#8230;	1	сбербанк	с 1 августа сбербанк начнет выдавать кредиты на покупку недвижимости amp	4198
RT @vihahezamyku: Пресс-релиз банка: Газпромбанк предоставил ОАО «Алтайэнергосбыт» овердрафтный кредит в размере 1,3 млрд рублей	1	газпромбанк	пресс-релиз банка : газпромбанк предоставил оао алтайэнергосбыт овердрафтный кредит в размере 1,3 млрд рублей	4199
http://t.co/14sv15Iyeg Оформить кредитную карту в россельхозбанке онлайн	0	россельхозбанк	оформить кредитную карту в россельхозбанк онлайн	4200
бланк доверенности на получение карт пин-конвертов альфа банк http://t.co/5mywGEMqmN #доверенности #карт	0	альфабанк	бланк доверенности на получение карт пин-конвертов альфабанк банк	4201
Вчера что-то про сбербанк говорил? Я повторюсь...	0	сбербанк	вчера что-то про сбербанк говорил ? я повторюсь ...	4202
Сбербанк всегда со своими клиентами. Вы работаете - Сбербанк тоже работает. Вы вышли с работы - Сбербанк уже закрылся.	-1	сбербанк	сбербанк всегда со своими клиентами . вы работаете - сбербанк тоже работает . вы вышли с работы - сбербанк уже закрылся .	4203
Туры кредит альфа банк	0	альфабанк	туры кредит альфабанк банк	4204
http://t.co/sQyAUcCXCN Новости экономики: Сбербанк поможет в строительстве Керченского моста	1	сбербанк	новости экономики : сбербанк поможет в строительстве керченского моста	4205
http://t.co/ZlRkVkIeOY Сбербанк как получить кредит пенсионеру	0	сбербанк	сбербанк как получить кредит пенсионеру	4206
http://t.co/mxZjq05mL0 Взять потребительский кредит в банк москвы	0	банкмосквы	взять потребительский кредит в банкмосквы	4207
@mizotw к сожалению.. но он только шестёрка, нет?как и Греф, кстати.А СБЕР в крыму НЕ БУДЕТ ИМЕТЬ ФИЛИАЛЫ,сейчас его укр-дочка @Iskra_Veter	-1	сбербанк	к сожалению .. но он только шестерка , нет ? как и греф , кстати . а сбербанк в крыму не будет иметь филиалы , сейчас его укр-дочка	4208
доверенность сбербанк бланк http://t.co/tufQFtkH4Y	0	сбербанк	доверенность сбербанк бланк	4209
"@tvrain @olgabychkova Украина хочет разместить для финансирования АТО ""военные"" облигации через Сбербанк России http://t.co/o1HerHrblL"	0	сбербанк	украина хочет разместить для финансирования ато военные облигации через сбербанк россии	4210
бланк на госпошлину загранпаспорта в сбербанк http://t.co/xYbDjVno8y #в #бланк	0	сбербанк	бланк на госпошлину загранпаспорта в сбербанк	4211
http://t.co/ZbAhZSlt0i Сбербанк получить кредит военная пенсия	0	сбербанк	сбербанк получить кредит военная пенсия	4212
http://t.co/6X2zoqpomZ Оформить кредитную карту в альфа банке	0	альфабанк	оформить кредитную карту в альфабанк банке	4213
http://t.co/OlmZbYI6ix Как взять кредит сбербанк волгоград	0	сбербанк	как взять кредит сбербанк волгоград	4214
образец претензии в сбербанк россии о снятие ареста http://t.co/5N9CTA2soo #снятие	0	сбербанк	образец претензии в сбербанк россии о снятие ареста	4215
«Газпром» пользуется услугами Газпромбанка, несмотря на санкции США	1	газпромбанк	газпромбанк пользуется услугами газпромбанк , несмотря на санкции сша	4216
http://t.co/SKwIpA9HLR Как узнать могу ли я взять кредит в альфа банке	0	альфабанк	как узнать могу ли я взять кредит в альфабанк банке	4217
Путевка в кредит от альфа банка	0	альфабанк	путевка в кредит от альфабанк банка	4218
"@holmogorov Украина хочет разместить для финансирования АТО ""военные"" облигации через Сбербанк России http://t.co/o1HerHrblL"	0	сбербанк	украина хочет разместить для финансирования ато военные облигации через сбербанк россии	4219
#банкомат компании #Сбербанк съел #деньги и испортил мне вечер и выходные, #падла	-1	сбербанк	компании сбербанк съел и испортил мне вечер и выходные ,	4220
http://t.co/ZMCgjC8fDj Взять кредит в райффайзенбанке в омске	0	райффайзенбанк	взять кредит в райффайзенбанк в омске	4221
#Новые санкции затрагивают и Газпромбанк  #sledui	-1	газпромбанк	санкции затрагивают и газпромбанк	4222
http://t.co/7Tc4rWqCRL Как взять кредит в россельхозбанк в марий эл	0	россельхозбанк	как взять кредит в россельхозбанк в марий эл	4223
образец кредитного договора сбербанк россии http://t.co/80CoIwN5uw #россии #договора	0	сбербанк	образец кредитного договора сбербанк россии	4224
@alfa_bank я всего лишь заменил сим карту (не номер) и теперь для разблокировки симкарты мне надо ехать в отделение Альфа-Банк.	-1	альфабанк	альфабанк я всего лишь заменил сим карту ( не номер ) и теперь для разблокировки симкарты мне надо ехать в отделение альфабанк .	4225
Поволжский Сбербанк проведет семинар по брокерскому обслуживанию	0	сбербанк	поволжский сбербанк проведет семинар по брокерскому обслуживанию	4226
