id	sentence	label	tonal_word	textID
3675	2 декабря 2013 года в вологодском филиале location - 1 состоялось торжественное награждение самых активных абонентов услуги интерактивное	положительно	ростелеком	3676
3676	location - 1 введена система электронного детского сада .	нейтрально	ростелеком	3677
3677	снова лягла связь location - 1	отрицательно	мтс	3678
3678	блинский блин : ) ) ) а я вс это время сидел рядом с интернетом без возможности зайти . здешний интернет от location - 1 ещ более тормозной .	отрицательно	билайн	3679
3679	location - 1 location - 1 location - 1 уроды блять нихуянеделаете , сколько можно требовать вас разобраться в ситуации ! ! ! скорости нет два месяца .. наебывает	отрицательно	мтс	3680
367	location - 1 может выплатить промежуточные дивиденды в размере 12,9 млрд руб . в ближайшие полтора года location - 1 планирует выплатить акционерам еще не мен	нейтрально	мтс	368
3680	компания location - 1 запустила в эксплуатацию новые базовые станции 4 g в ставрополе и пятигорске , обеспечив абонентам доступ к вы	нейтрально	мегафон	3681
3681	эти данные очень важны для проведения проверки . ав location - 1	нейтрально	мтс	3682
3682	телефон 8 0660 353 897 location - 1 )	нейтрально	мтс	3683
3683	перепрошивка location - 1 модем	нейтрально	мегафон	3684
3684	оно у всех не везде . location - 1 из клиента бабки под любым предлогом тянет , связывался пару раз и всегда затратами заканчивалось .	отрицательно	мегафон	3685
3685	ух ты . а location - 1 теперь оперативно решает проблемы и отвечает . не ещ , конечно , но прогресс виден	положительно	мегафон	3686
3686	location - 1 наградил лучших выпускников вологодской области	положительно	мегафон	3687
3687	я-то думаю , почему так хорошо иногда слышно в мобильных звонках , а это location - 1 hd-voice включил . реально круто	положительно	билайн	3688
3688	location - 1 увеличил покрытие 4 g в ставропольском крае	положительно	мегафон	3689
3689	номер-то , вроде , location - 1 ? буквально сегодня читала у одного френда из рязани про подобный развод .	отрицательно	билайн	3690
368	news : количество пользователей личного кабинета location - 1 превысило отметку в 10 млн : компания location - 1 ( б ...	положительно	билайн	369
3690	хорошо вам . а у нас все операторы сворачиваются . заходит только location - 1 , кажется .	положительно	мтс	3691
3691	location - 1 спасибо ! я был занят , поэтому отказался от отвечать , не знаю о чем шла речь .	нейтрально	мегафон	3692
3692	в общем надо менять location - 1 на кого-нибудь другого : ( кругом один найоб	отрицательно	мегафон	3693
3693	location - 1 , где мой интернет бля ! ! !	отрицательно	ростелеком	3694
3694	если б кто знал как я ненавижу этот чертов location - 1 ! ! ! ! ! блин ! ! ! ну хотя б сегодня не запорите , ну плиииииз	отрицательно	билайн	3695
3695	абонентам мтс предоставили бесплатный доступ к app market location - 1	нейтрально	мегафон	3696
3696	абонентам location - 1 предоставили бесплатный доступ к app market мегафон	положительно	мтс	3697
3697	location - 1 телефонов мобильных бесплатно база данных	нейтрально	билайн	3698
3698	абонентам location - 1 предоставили бесплатный доступ к app market	положительно	мтс	3699
3699	как скрыть номер на location - 1 ?	нейтрально	мегафон	3700
369	: м 40 познакомлюсь д до 45 и о location - 1 3130263	нейтрально	мтс	370
36	киевстар принадлежит location - 1 . он же location - 1	нейтрально	билайн	37
3700	компания location - 1 location - 1 ) объявила о запуске в коммерческую эксплуатацию сети четвертого поколения lte в саратовской обл .	положительно	мтс	3701
3701	абонентам location - 1 предоставили бесплатный доступ к app market	положительно	мтс	3702
3702	location - 1 , один из крупнейших сотовых операторов россии , сообщает о запуске мобильной сети 4 g в пскове .	положительно	мегафон	3703
3703	беларусь база телефонов location - 1	нейтрально	мтс	3704
3704	скачать драйвер для location - 1 модема	нейтрально	мтс	3705
3705	восстановила симку location - 1 , так что я снова на номере 79122876244	нейтрально	мтс	3706
3706	раньше по приезду с дачи когда вставляю симку location - 1 : 10 пропущенных , 3-5 смс сейчас : 1 пропущенный , 1 смс о пропущенном .	нейтрально	билайн	3707
3707	прямые номера в location - 1 - удобство , проверенное многими абонентами	положительно	мегафон	3708
3708	история 1 за 26 июля 2014 : третий день отдыха в риме . от location - 1 приходит смс-ка : добро пожаловать в ро ...	отрицательно	мтс	3709
3709	location - 1 вдруг дал подключить мифические интернет-за-границей-30 мб-подключение-и- стоимость -- - рублей хмхм	нейтрально	мегафон	3710
370	в таджикистане жаркий 3 g-интернет от location - 1	положительно	мегафон	371
3710	сейчас надеру админу location - 1 задницу в футбол )	положительно	мтс	3711
3711	у кого там location - 1 , друзья ? ) ) ) ) ) )	положительно	ростелеком	3712
3712	location - 1 украина снижает цену безлимитов до 35 копеек на день в тарифах	положительно	мтс	3713
3713	location - 1 рапортует о росте мобильного трафика на курортах карпат	нейтрально	мтс	3714
3714	до 13.00 все операции location - 1 : прием платежей , мобильный интернет работает с сильными перебоями . скоро все заработает	отрицательно	билайн	3715
3715	вчера познакомился с работницей location - 1 , милая девушка , поехали с ней за город , а она там не берет ..	отрицательно	мегафон	3716
3716	драйвера для модем location - 1	нейтрально	билайн	3717
3717	модель телефона location - 1 а 100-инструкция как изменить режим	нейтрально	билайн	3718
3718	тупой location - 1 . ни телик ни инет не работает d :	отрицательно	ростелеком	3719
3719	- ой , мам , а это смска пришла , меня location - 1 с днем рождения поздравляют ? - нет , доча , эти смс присылают , только когда им денег	отрицательно	мтс	3720
371	: м 40 познакомлюсь д до 45 и о location - 1 3130263	нейтрально	мтс	372
3720	хранитель музея связи location - 1 проводит экскурсию для блоггеров	нейтрально	ростелеком	3721
3721	location - 1 андроид отзывы	нейтрально	мтс	3722
3722	4 g location - 1 драйвера	нейтрально	мегафон	3723
3723	location - 1 -украина предупреждает о возможном прекращении работы в крыму	отрицательно	мтс	3724
3724	модем location - 1 драйвера win xp для на usb	нейтрально	билайн	3725
3725	location - 1 а когда же в пгт . кировский приморского края будут линии менять ?	отрицательно	ростелеком	3726
3726	location - 1 охуенно выдал пароль от личного кабинета , чтобы я знал задолженность ( это на распечатке они	отрицательно	ростелеком	3727
3727	а вы видели новые телефоны location - 1 ? а я вчера видел : - р	положительно	скайлинк	3728
3728	на 60 больше стали пользоваться мобильным интернетом абоненты location - 1 в бурятии	нейтрально	мегафон	3729
3729	прошивка location - 1 модем huawei e 156 g	нейтрально	мтс	3730
372	открытие в зеленой зоне . рекомендуем присмотреться к новатэку , location - 1 , сургутнефтегазу ( прив ) , э . он россия	нейтрально	мтс	373
3730	фас оштрафовала location - 1 после скандала с обслуживанием номеров совета федерации	отрицательно	мтс	3731
3731	больше 500 гигабайт в сети 4 g lte за неделю скачали абоненты location - 1 в кызыле	нейтрально	мегафон	3732
3732	компания не смогла выпустить бюджетный аппарат зато в него засунули 4 g , работающий с location - 1 , поэтому они вп	нейтрально	мегафон	3733
3733	история 1 за 26 июля 2014 : третий день отдыха в риме . от location - 1 приходит смс-ка : добро пожаловать в россию ! пе ...	отрицательно	мтс	3734
3734	location - 1 если перезагрузить телефон , сеть появляется на пару минут , потом снова исчезает ( ( ( ... . и так примерно с 15 : 00	отрицательно	билайн	3735
3735	в бурятии более 93 абонентов довольны location - 1	положительно	мегафон	3736
3736	на экскурсии в location - 1 с ребятами с 1-го курса	нейтрально	мегафон	3737
3737	радной прошивка для location - 1 e 173	нейтрально	мтс	3738
3738	жена стала часто получать смски от location - 1 ... я бы и внимания не обратил , но свою новую любовницу я записал как билайн	положительно	мтс	3739
3739	жена стала часто получать смски от мтс ... я бы и внимания не обратил , но свою новую любовницу я записал как location - 1	положительно	билайн	3740
373	после того как location - 1 забанил pornohub у меня появилось время на спорт и теперь я смотрю женский пляжный волейбол	нейтрально	ростелеком	374
3740	на день города location - 1 приглашает в путешествие по миру	нейтрально	мегафон	3741
3741	на протяжении всего отпуска от location - 1	нейтрально	билайн	3742
3742	абоненты location - 1 c могут говорить за рубежом за счет собеседника	положительно	мтс	3743
3743	location - 1 запускает новую услугу по покупке фильмов location - 1	нейтрально	ростелеком	3744
3744	симку не найду location - 1	нейтрально	мтс	3745
3745	один из крупнейших операторов сотовой связи узбекистана location - 1 предупреждает своих абонентов о спаме и предостерегает от возможного мошен	нейтрально	билайн	3746
3746	артур григорян назначен коммерческим директором блока мобильной связи location - 1 в армении	нейтрально	билайн	3747
3747	не знаю почему но сейчас я не от location - 1 ждала смс .	нейтрально	билайн	3748
3748	на 60 больше стали пользоваться мобильным интернетом абоненты location - 1 в бурятии	нейтрально	мегафон	3749
3749	location - 1 выступает телекоммуникационным партнером фестиваля оригинальных самодельных саней summer saniday .	нейтрально	теледва	3750
374	все кому интересно или не очень , но вот мой новый номер телефона location - 1 . 79787246609	нейтрально	мтс	375
3750	новая рекламная акция от location - 1 ! позвони 01 , скажи , что в белом доме заложена бомба и полосатые вещи станут твоими !	нейтрально	билайн	3751
3751	location - 1 предлагает мне везде как дома . доплатить , чтобы я мог звонить без роуминга .	положительно	мтс	3752
3752	гендиректор location - 1 не воспользовался опционом на покупку headhunter	нейтрально	мегафон	3753
3753	компания location - 1 запустит 4 g в кисловодске	положительно	мегафон	3754
3754	в бурятии более 93 абонентов довольны location - 1	положительно	мегафон	3755
3755	в бурятии более 93 абонентов довольны location - 1	положительно	мегафон	3756
3756	вышла покурить на перерыве , обнаружила кинотеатр под открытым небом во дворе location - 1 , класс ахах	положительно	билайн	3757
3757	location - 1 -говно , не будь дурой перейди на друго оператора . ну ты сама почувствуешь разницу	отрицательно	билайн	3758
3758	в бурятии более 93 абонентов довольны location - 1 : выяснилось , что 93 опрошенных абонентов в бурятии оценива ...	положительно	мегафон	3759
3759	в бурятии более 93 абонентов довольны location - 1 : выяснилось , что 93 опрошенных абонентов в бурятии оценива ...	положительно	мегафон	3760
375	ишимский пивоваренный завод подключен к оптической сети location - 1	нейтрально	ростелеком	376
3760	в бурятии более 93 абонентов довольны location - 1	положительно	мегафон	3761
3761	вообще , у location - 1 саппорт реально реагирует на твиттер	положительно	билайн	3762
3762	чего location - 1 в минске делает . звонок маме и фотка духа чм ! а это новая гостиница к чм !	нейтрально	мтс	3763
3763	repost from by 307 apps внимание ! новый номер location - 1 ниже в	нейтрально	билайн	3764
3764	готовая реклама location - 1	нейтрально	билайн	3765
3765	жители к памятной дате 1111-летия первого упоминания города в повести временных лет вам от location - 1 в подарок !	положительно	мегафон	3766
3766	а меня в location - 1 все устраивает	положительно	мтс	3767
3767	location - 1 т . е . сам себе отослал смс от вашего имени с предложением о дешевом интернете , которое не распространяется на меня ? !	отрицательно	билайн	3768
3768	- чем отличается location - 1 и мгтс ? - чем отличаются ? г и отличаются от других .	отрицательно	мтс	3769
3769	тут на днях location - 1 пошутил , прислал мне в хельсинки смс добро пожаловать в россию ) ) я уж подумала , не вернули ли мы нечаянно себе финляндию ) )	положительно	мтс	3770
376	трудовые мигранты оказались даже платежеспособнее , чем ожидали раньше : за это location - 1 и билайн повышают им расценки	отрицательно	мтс	377
3770	не ловит location - 1 ну ахуеть	отрицательно	мтс	3771
3771	инструкция по эксплуатации смартфон location - 1 970	нейтрально	мтс	3772
3772	стук в дверь -компания location - 1 -извините , но вам ээээ сейчас нельзя сюда -извините	нейтрально	ростелеком	3773
3773	вы знали , что location - 1 обрубает звонок на 30 минуте ? я вот вчера в шоке была .	отрицательно	теледва	3774
3774	прибыли ) ) location - 1 везде ) ) zvanots int . airpos	положительно	мтс	3775
3775	location - 1 ( интернет-vip ) , йота-оператор . но по меркам японии , даже 50 гб ночной безлимит очень круто .	положительно	мтс	3776
3776	готовы провести проверку . просим написать нам по этому примеру : сб location - 1	нейтрально	мтс	3777
3777	location - 1 спасибо за заботу , но , увы , я уже десять тысяч раз уточняла . спасибо	нейтрально	мегафон	3778
3778	location - 1 на номере 89034939392 тариф все за 150 , но говорят тут все за 1500 ? ! верните мне деньги на счет и сделайте перех на все за 150	отрицательно	билайн	3779
3779	location - 1 проблема решилась тем , что отъехал от метро на 1 км . роутер прицепился к другой бс , интернет заработал .	положительно	мегафон	3780
377	трудовые мигранты оказались даже платежеспособнее , чем ожидали раньше : за это мтс и location - 1 повышают им расценки	отрицательно	билайн	378
3780	location - 1 не у одного меня , кстати . симка в роутере . полный сигнал , роутер пишет location - 1 3 g подключено . доступа в сеть не было совсем .	отрицательно	мегафон	3781
3781	location - 1 получил путевку в крым - коммерсантъ приложения	нейтрально	ростелеком	3782
3782	перевел гуглом яйцо на испанский . правильный логотип себе location - 1 выбрал .	нейтрально	мтс	3783
3783	location - 1 и opera представили магазин мобильных приложений app market	нейтрально	мтс	3784
3784	команда 24 location - 1	нейтрально	билайн	3785
3785	не знаю почему с location - 1 списывают деньги просто так	отрицательно	мегафон	3786
3786	location - 1 орловская обл . тел . , залоченный под location - 1 ( 4 g )	нейтрально	мегафон	3787
3787	location - 1 запускает систему поведенческого анализа корпоративных водителей	положительно	мтс	3788
3788	не знаю почему , но новая реклама location - 1 кажется мне очень милой ? ? ? ?	положительно	билайн	3789
3789	location - 1 у меня у жены у мамы , и ещ знакомых людей абсолютно таже ситуация ! ! г . егорьевск 2 микрорайон дом 43 делали заявку ! что по ней ?	отрицательно	мегафон	3790
378	давайте проверим . для этого , пожалуйста , отправьте на location - 1 . ru ваш номер и ссылку на твит . это позволит нам location - 1	нейтрально	билайн	379
3790	location - 1 в мордовии русские руководство location - 1	нейтрально	ростелеком	3791
3791	location - 1 спасибо за помощь , симкарту восстановили удаленно ! : )	положительно	мегафон	3792
3792	location - 1 получил путевку в крым оператор открывает филиал	нейтрально	ростелеком	3793
3793	location - 1 награждает предпринимателей за смелость и решительность	положительно	теледва	3794
3794	у тебя location - 1 ?	нейтрально	мтс	3795
3795	здравствуйте . запуск сети будет в следующем году . сб location - 1	нейтрально	мтс	3796
3796	location - 1 хорошо ) просто , накануне вечером счетчики интернета и ммс обнулились ( будто израсходовал все ) , а сегодня лимит вновь появился	положительно	билайн	3797
3797	location - 1 расширяет сеть продаж и обслуживания клиентов	нейтрально	ростелеком	3798
3798	location - 1 ожил даже 3 g огоо оо	нейтрально	билайн	3799
3799	господи какие долбо бы работают в location - 1 ! ! ! нехера не могут нормально объяснить	отрицательно	мтс	3800
379	вэб приобрел 4 g-частоты для location - 1	положительно	ростелеком	380
37	usb модема location - 1 е 1550	нейтрально	мтс	38
3800	остановившийся фильм , незагруженная музыка , неотправленное письмо из рекламы-это все location - 1 в ской обл .	отрицательно	мегафон	3801
3801	управлять мобильными подписками в сети location - 1 стало проще	нейтрально	теледва	3802
3802	location - 1 : парк спорта и инноваций мега zone прямо сейчас ждет около цума	нейтрально	мегафон	3803
3803	location - 1	нейтрально	мтс	3804
3804	связь с ума сошла .. спасибо тебе , location - 1 .. за смс которые мне вчера прислали	отрицательно	мтс	3805
3805	онлайн игру real boxing на location - 1	нейтрально	мегафон	3806
3806	location - 1 команда 3 обкомовка да т разогнаться	нейтрально	билайн	3807
3807	как подключить location - 1 соседние регионы	нейтрально	мтс	3808
3808	прошивка бесплатно location - 1 телефон на	нейтрально	билайн	3809
3809	location - 1 команда 3 быстроболото	нейтрально	билайн	3810
380	автомобили с sim-картами location - 1 тратят на 40 меньше топлива	положительно	мегафон	381
3810	location - 1 сегодня 26 число , а абонентки уже насчитали 306 руб . т . е до конца месяца будет где то 350 ?	нейтрально	билайн	3811
3811	location - 1 в узбекистане предупреждает своих абонентов о спаме	нейтрально	билайн	3812
3812	location - 1 команда 22	нейтрально	билайн	3813
3813	location - 1 инструкция по охране труда для работы на высоте	нейтрально	ростелеком	3814
3814	поскорее бы отключаться от location - 1 .	отрицательно	мегафон	3815
3815	как на андроиде настроить location - 1	нейтрально	билайн	3816
3816	location - 1 его и сейчас нет . до сих пор вот так :	отрицательно	мтс	3817
3817	под окном полицейские орут в location - 1 .	отрицательно	мегафон	3818
3818	location - 1 sim	нейтрально	мегафон	3819
3819	скачать игры на телефон location - 1 960 андроид	нейтрально	мтс	3820
381	вэб приобрел 4 g-частоты для location - 1	положительно	ростелеком	382
3820	интернет для андроид location - 1	нейтрально	билайн	3821
3821	инструкция по применению и настройке смартфона location - 1 975	нейтрально	мтс	3822
3822	location - 1 менеджера инструкция должностная	нейтрально	мтс	3823
3823	друзья , у вас работает 3 g интернет location - 1 ?	нейтрально	билайн	3824
3824	location - 1 восстановил работу сети в центре москвы	нейтрально	билайн	3825
3825	location - 1 , говно за что деньги дерут я не ебу	отрицательно	мтс	3826
3826	настройки ммс андроид location - 1	нейтрально	билайн	3827
3827	экскурсия на базовую станции компании location - 1 в иванове	нейтрально	мегафон	3828
3828	как разлочить модем location - 1 zte mf 652 инструкция	нейтрально	мтс	3829
3829	location - 1 разрешил своим абонентам делиться пакетами интернет-трафика	положительно	билайн	3830
382	location - 1 : мы обязательно рассмотрим вопрос о компенсации после восстановления работы интернета и телевидения . пож-та ,	нейтрально	билайн	383
3830	я . новости hi-tech : location - 1 разыграет 100 путевок на олимпиаду в сочи	нейтрально	мегафон	3831
3831	перепрошивка модемов переносных location - 1	нейтрально	мегафон	3832
3832	location - 1 в сургуте : перебоев со связью больше быть не должно	нейтрально	мегафон	3833
3833	location - 1 настройка роутера пошаговая инструкция f st 2804 v 5 на два компьютера	нейтрально	ростелеком	3834
3834	location - 1 смартфон инструкция	нейтрально	мегафон	3835
3835	location - 1 , обратите внимание , пожалуйста .	нейтрально	мегафон	3836
3836	ненавижу location - 1 ! как же я зла на него ! ! ! ! ! ! !	отрицательно	мтс	3837
3837	команда 24 location - 1	нейтрально	билайн	3838
3838	location - 1 команда 5	нейтрально	билайн	3839
3839	российский оператор связи location - 1 организовал прямое соединение своих мобильных и фиксированных сетей с расположенными в москве серве ...	нейтрально	мтс	3840
383	что вчера творилось с location - 1 ? я не могла никому дозвонится ...	отрицательно	мтс	384
3840	может кто хочет сегодня вечерком location - 1 ?	нейтрально	мтс	3841
3841	location - 1 подсчитал ущерб от наводнения в алтайском крае и республике алтай . специалисты алтайского филиала компании завершили анализ убы	нейтрально	ростелеком	3842
3842	location - 1 намерен отключить международный роуминг в республике крым	положительно	мегафон	3843
3843	канал дождь не показывает на location - 1 почему ? может кто знает ?	отрицательно	билайн	3844
3844	опять location - 1 подставляет , и опять до оператора не могу дозвониться	отрицательно	мтс	3845
3845	в общем интернет от location - 1 подводит . так что звонки только .	отрицательно	билайн	3846
3846	как на location - 1 спросить деньги у друга	нейтрально	мегафон	3847
3847	location - 1 ввел звонок из роуминга за счет вызываемого абонента	положительно	мтс	3848
3848	то же самое с инетом location - 1	нейтрально	билайн	3849
3849	что то опять с моб . инетом от location - 1 . зкб . с утра пропадает . у вас как ?	отрицательно	билайн	3850
384	location - 1 ты так теперь выделяешься тут , лол : d	нейтрально	мегафон	385
3850	просьба прислать инфо о дате и времени платежа и ссылку на твит на location - 1 . ru ограничений в работе личного кабинета нет .	нейтрально	билайн	3851
3851	направить номер на location - 1 . ru . обязательно разберемся !	нейтрально	билайн	3852
3852	просим проверить корректность начислений через сервис интернет-помощник : ах location - 1	нейтрально	мтс	3853
3853	да , я знаю , сейчас в центр location - 1 заходила . сегодня снова весь день без сети , вечером еду симку менять ... другого варианта нет	отрицательно	билайн	3854
3854	location - 1 разместила qr-коды на территории приамурского зоосада	положительно	мтс	3855
3855	за просто ублюдочный интернет от location - 1 хочется нассать им на лицо	отрицательно	мтс	3856
3856	location - 1 81 98 скачать бесплатно	нейтрально	мтс	3857
3857	location - 1 : компания приглашает рязанцев на празднование дня города	нейтрально	теледва	3858
3858	на севере столицы произошел сбой связи в сети location - 1	отрицательно	билайн	3859
3859	живу в краснодоне лайф location - 1 лежит , киевстар работает . колонна была в 23.10 19 единиц 2 бтр 9-10 градов 2 автобус	отрицательно	мтс	3860
385	location - 1 что через н-ное количество дней у меня закончатся бесплатные звонки . вот сегодня снова началось .	нейтрально	мтс	386
3860	глава location - 1 иван таврин направил письмо министру связи и массовых коммуникаций рф николаю никифорову с п	нейтрально	мегафон	3861
3861	три месяца мобильного интернета в подарок от location - 1 - волга-медиа - новостной портал медиа-холдинга волгогра ...	положительно	билайн	3862
3862	location - 1 все как у location - 1 3 g блеать , 1 метр хуй отправишь , но да скачать быстро может	отрицательно	мтс	3863
3863	location - 1 спонсирует квн и комеди клаб только для того , чтобы те не могли издеваться над новым логотипом .	отрицательно	мтс	3864
3864	location - 1 подарил мне 370 рублей на счет , неожиданно : )	положительно	мтс	3865
3865	нарушение порядка использования радиочастотного спектра оао location - 1	отрицательно	мтс	3866
3866	location - 1 13-ый день индивидуального срока исполнения заявки ! ! ! ! ! !	отрицательно	мтс	3867
3867	проблему sms-спама планирует затронуть location - 1 на дальинфокоме-2014 во владивостоке	нейтрально	билайн	3868
3868	бизнес-пресс : location - 1 : пополняй баланс без комиссии . узнайте подробнее по ссылке :	положительно	билайн	3869
3869	пошаговая инструкция оплаты интернета location - 1 до включения ноутбука	нейтрально	билайн	3870
386	украинские мобильные операторы продолжат работу в крыму location - 1	положительно	мтс	387
3870	надеемся , что в беседе наш сотрудник ответил на все вопросы . location - 1	нейтрально	билайн	3871
3871	location - 1 запустил lte в ингушетии . location - 1 запустил сеть мобильной высокоскоростной передачи данных 4 g в ингушетии , обеспечив покрытие	положительно	мегафон	3872
3872	клиенты location - 1 смогут делить мобильный интернет	положительно	билайн	3873
3873	старые тарифы location - 1 выросли в цене на 20 процентов могли бы и народ оповестить .	отрицательно	мегафон	3874
3874	я тоже считаю , что меня это не должно касаться ни котм образом , location - 1 считают иначе	отрицательно	билайн	3875
3875	люблю такие посты . люди пользуются location - 1 , понимают , какое это говно , переходят на билайн , пользуются им , понимают ...	отрицательно	мтс	3876
3876	люблю такие посты . люди пользуются мтс , понимают , какое это говно , переходят на location - 1 , пользуются им , понимают ...	отрицательно	билайн	3877
3877	location - 1 в екатеринбурге	нейтрально	мегафон	3878
3878	location - 1 не подскажите , если деньги не поступают за инет супер бит , то он блокируется и помегабайтная оплата идет или как-то еще ?	нейтрально	мтс	3879
3879	location - 1 скачать программу	нейтрально	билайн	3880
387	автомобили с sim-картами location - 1 тратят на 40 меньше топлива	положительно	мегафон	388
3880	вот где я так нагрешила , что мне достался интернет-модем от location - 1 ?	отрицательно	мегафон	3881
3881	location - 1 : пополняй баланс без комисии :	положительно	билайн	3882
3882	инструкция к телефону location - 1 970	нейтрально	мтс	3883
3883	здравствуйте ! напишите , пожалуйста , номер не меняли в поездке ? location - 1	нейтрально	билайн	3884
3884	чем вызван такой отклик ? свои расходы вы всегда можете проверить с помощью детализации счета : нк location - 1	нейтрально	мтс	3885
3885	сижу в location - 1 )	нейтрально	ростелеком	3886
3886	location - 1 покажет цифровое тв на новой hd-приставке - риа омск-информ - cnews . ru location - 1 покажет цифровое тв на новой ...	положительно	мтс	3887
3887	location - 1 по телефону мне угрожает ... ну и жизнь пошла	отрицательно	ростелеком	3888
3888	жители татарстана могут оплачивать дополнительные услуги location - 1 автоматически через новый сервис сбербанка	положительно	мтс	3889
3889	скобарь от location - 1 увеличил процент счастья в пскове	положительно	мегафон	3890
388	почему location - 1 не ловит в метро на таганско-краснопресненской ветке ? когда планируется ввести в эксплуатацию усилители ?	отрицательно	мегафон	389
3890	location - 1 -кубок костромской области по пляжному футболу 2014	нейтрально	ростелеком	3891
3891	антимонопольная служба оставила совет федерации за location - 1 . фас рф на заседании в понедельник , 30 июня , приняло сторону компан	нейтрально	мтс	3892
3892	location - 1 добрый день ! по адресу ленинский пр-т , 2 постоянно отваливается сеть и интернет . 7 ( 919 ) 998-80-90	отрицательно	мегафон	3893
3893	добрый день . location - 1 , обратите внимание .	нейтрально	мегафон	3894
3894	девушки , записывайте в телефонную книгу своих любовников location - 1 , билайн , мегафон . не палитесь .	нейтрально	мтс	3895
3895	мегафон пытается отобрать контракт на интернет для госслужб у location - 1	нейтрально	ростелеком	3896
3896	location - 1 пытается отобрать контракт на интернет для госслужб у ростелеком	нейтрально	мегафон	3897
3897	location - 1 добрый день ! можно использовать бонусы счатливое время для оплаты тарифа все вкючено l 2013 магнитогорск ?	нейтрально	билайн	3898
3898	обзор location - 1 982 t . смартфон за 2790 рублей !	нейтрально	мтс	3899
3899	заметки краеведа : location - 1 совершенствует связь с учетом пожеланий а ...	положительно	билайн	3900
389	у нас только мтс ловится , иногда даже очень хорошо . location - 1 - стабильно еле-еле . ждем новую вышку location - 1 рядом !	отрицательно	мегафон	390
38	настройка дир 615 к location - 1	нейтрально	билайн	39
3900	вопрос решен ? если нет , то отправьте нам на location - 1 . ru эту информацию : постараемся помочь . дп location - 1	нейтрально	мтс	3901
3901	позвонила в location - 1 я так волновалась хдд	нейтрально	ростелеком	3902
3902	location - 1 : полезные команды в помощь нашим абонентам !	нейтрально	мегафон	3903
3903	location - 1 передал данные за границу связь . несмотря на падение выездного турпотока на 25 , интернет-трафик абонентов location - 1 тольк	положительно	билайн	3904
3904	видео инструкция как подключить 3 g модем интернет location - 1 к планшету модели dns air tab m 100 dw	нейтрально	мегафон	3905
3905	location - 1 обратился в amp nbsp минкомсвязи с amp nbsp предложением рассмотреть компанию в amp nbsp качестве исполнителя контракта по организации работы	нейтрально	мегафон	3906
3906	location - 1 может создать сеть связи для госорганов	нейтрально	мегафон	3907
3907	работоспособный интернет как можно быстрее . location - 1	нейтрально	билайн	3908
3908	location - 1 может создать сеть связи для госорганов .	нейтрально	мегафон	3909
3909	location - 1 может создать сеть связи для госорганов	нейтрально	мегафон	3910
390	location - 1 сука дай поспать	отрицательно	ростелеком	391
